 TIME, RATES AND OIL PRESSURES
   TIME   PL      P( 1)   P( 2)   P( 3)   P( 4)   P( 5)   P( 6)   P( 7)   P( 8)   P( 9)   P(10)   P(11)   P(12)   P(13)   P(14)   P(15)   P(16)   P(17)   P(18)   P(19)   P(20)   P(21)   P(22)   P(23)   P(24)   P(25)   P(26)   P(27)   P(28)   P(29)   P(30)   P(31)   P(32)   P(33)   P(34)   P(35)   P(36)   P(37)   P(38)   P(39)   P(40)   P(41)   P(42)   P(44)   P(44)   P(45)   P(46)   P(47)   P(48)   P(49)   P(50)   PR      
   56.00  214.85  214.59  214.06  213.53  213.00  212.45  211.82  211.52  211.25  210.98  210.72  210.45  210.19  209.92  209.66  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   57.00  214.86  214.60  214.07  213.54  213.01  212.47  211.83  211.52  211.25  210.98  210.72  210.45  210.19  209.92  209.66  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.36  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   58.00  214.87  214.60  214.08  213.55  213.02  212.47  211.86  211.52  211.25  210.99  210.72  210.45  210.19  209.92  209.66  209.39  209.13  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.36  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   59.00  214.89  214.62  214.10  213.57  213.04  212.49  211.89  211.52  211.25  210.98  210.72  210.45  210.19  209.92  209.66  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   60.00  214.92  214.66  214.13  213.61  213.07  212.53  211.94  211.51  211.25  210.98  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   61.00  214.98  214.72  214.19  213.66  213.13  212.59  212.01  211.51  211.25  210.98  210.71  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   62.00  214.99  214.73  214.21  213.68  213.15  212.60  212.03  211.52  211.25  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   63.00  215.02  214.75  214.23  213.70  213.17  212.63  212.06  211.52  211.25  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   64.00  215.05  214.79  214.26  213.74  213.20  212.67  212.11  211.52  211.25  210.98  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   65.00  215.08  214.81  214.29  213.76  213.23  212.69  212.14  211.53  211.25  210.98  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   66.00  215.09  214.83  214.30  213.78  213.25  212.71  212.16  211.54  211.25  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   67.00  215.11  214.85  214.32  213.79  213.26  212.73  212.18  211.55  211.25  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   68.00  215.13  214.87  214.34  213.81  213.28  212.75  212.20  211.56  211.25  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   69.00  215.13  214.87  214.34  213.82  213.29  212.75  212.21  211.59  211.25  210.98  210.72  210.45  210.19  209.92  209.66  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.36  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   70.00  215.15  214.88  214.36  213.83  213.30  212.77  212.22  211.62  211.25  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   71.00  215.18  214.92  214.39  213.87  213.34  212.80  212.26  211.67  211.25  210.98  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   72.00  215.23  214.97  214.44  213.92  213.39  212.85  212.31  211.73  211.25  210.98  210.71  210.45  210.18  209.92  209.65  209.39  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   73.00  215.26  214.99  214.47  213.94  213.41  212.88  212.34  211.76  211.25  210.98  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.26  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   74.00  215.28  215.01  214.49  213.96  213.43  212.90  212.36  211.79  211.25  210.98  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   75.00  215.31  215.05  214.52  214.00  213.47  212.93  212.39  211.83  211.26  210.98  210.71  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   76.00  215.34  215.08  214.55  214.02  213.50  212.96  212.42  211.87  211.26  210.98  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   77.00  215.36  215.09  214.57  214.04  213.51  212.98  212.44  211.89  211.27  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   78.00  215.37  215.11  214.58  214.06  213.53  213.00  212.46  211.91  211.28  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   79.00  215.39  215.13  214.60  214.08  213.55  213.02  212.48  211.93  211.29  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   80.00  215.40  215.13  214.61  214.08  213.55  213.02  212.48  211.94  211.31  210.98  210.72  210.45  210.19  209.92  209.66  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   81.00  215.41  215.15  214.62  214.09  213.57  213.03  212.50  211.95  211.34  210.98  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   82.00  215.44  215.18  214.65  214.12  213.60  213.06  212.53  211.98  211.39  210.98  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   83.00  215.49  215.22  214.70  214.17  213.64  213.11  212.58  212.03  211.45  210.98  210.71  210.45  210.18  209.92  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   84.00  215.52  215.26  214.73  214.20  213.68  213.15  212.61  212.07  211.49  210.98  210.71  210.45  210.18  209.92  209.65  209.39  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   85.00  215.53  215.27  214.75  214.22  213.69  213.16  212.63  212.09  211.51  210.99  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   86.00  215.57  215.31  214.78  214.25  213.73  213.20  212.66  212.12  211.56  210.99  210.71  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   87.00  215.60  215.34  214.81  214.29  213.76  213.23  212.69  212.15  211.59  210.99  210.71  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   88.00  215.62  215.35  214.83  214.30  213.78  213.25  212.71  212.17  211.62  211.00  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   89.00  215.63  215.37  214.85  214.32  213.79  213.26  212.73  212.19  211.64  211.01  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   90.00  215.65  215.39  214.86  214.34  213.81  213.28  212.75  212.21  211.66  211.02  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   91.00  215.66  215.40  214.87  214.35  213.82  213.29  212.76  212.22  211.67  211.04  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   92.00  215.67  215.41  214.88  214.36  213.83  213.30  212.77  212.23  211.68  211.07  210.72  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   93.00  215.69  215.43  214.91  214.38  213.85  213.32  212.79  212.26  211.71  211.11  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   94.00  215.74  215.47  214.95  214.42  213.90  213.37  212.84  212.30  211.76  211.16  210.71  210.45  210.18  209.92  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   95.00  215.78  215.52  214.99  214.47  213.94  213.41  212.88  212.34  211.80  211.22  210.71  210.45  210.18  209.91  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.39  200.13  200.00
   96.00  215.79  215.53  215.01  214.48  213.95  213.42  212.89  212.36  211.81  211.24  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   97.00  215.82  215.56  215.04  214.51  213.98  213.46  212.92  212.39  211.85  211.28  210.72  210.45  210.18  209.92  209.65  209.39  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   98.00  215.86  215.60  215.07  214.55  214.02  213.49  212.96  212.42  211.88  211.32  210.72  210.45  210.18  209.92  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
   99.00  215.88  215.62  215.09  214.56  214.04  213.51  212.98  212.44  211.90  211.34  210.73  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  100.00  215.89  215.63  215.11  214.58  214.05  213.52  212.99  212.46  211.92  211.37  210.74  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  101.00  215.91  215.65  215.12  214.60  214.07  213.54  213.01  212.48  211.94  211.39  210.75  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  102.00  215.92  215.66  215.14  214.61  214.08  213.56  213.03  212.49  211.95  211.41  210.77  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  103.00  215.93  215.67  215.14  214.62  214.09  213.56  213.03  212.50  211.96  211.41  210.79  210.45  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.51  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  104.00  215.95  215.69  215.16  214.64  214.11  213.58  213.05  212.52  211.98  211.44  210.83  210.45  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  105.00  215.99  215.73  215.20  214.68  214.15  213.62  213.09  212.56  212.02  211.48  210.88  210.45  210.18  209.91  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  106.00  216.04  215.78  215.25  214.73  214.20  213.67  213.14  212.61  212.07  211.53  210.95  210.44  210.18  209.91  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.14  204.88  204.62  204.35  204.09  203.82  203.56  203.29  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.39  200.13  200.00
  107.00  216.06  215.79  215.27  214.74  214.22  213.69  213.16  212.63  212.09  211.55  210.97  210.45  210.18  209.92  209.65  209.39  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  108.00  216.08  215.82  215.29  214.77  214.24  213.71  213.18  212.65  212.11  211.57  211.00  210.45  210.18  209.92  209.65  209.39  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  109.00  216.11  215.85  215.33  214.80  214.27  213.75  213.22  212.69  212.15  211.61  211.04  210.46  210.18  209.91  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  110.00  216.14  215.88  215.35  214.82  214.30  213.77  213.24  212.71  212.17  211.63  211.07  210.46  210.18  209.92  209.65  209.39  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  111.00  216.15  215.89  215.37  214.84  214.31  213.79  213.26  212.73  212.19  211.65  211.09  210.47  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  112.00  216.17  215.91  215.38  214.86  214.33  213.80  213.27  212.74  212.21  211.67  211.11  210.48  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.26  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  113.00  216.19  215.93  215.40  214.88  214.35  213.82  213.29  212.76  212.23  211.69  211.14  210.50  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.79  207.53  207.26  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  114.00  216.19  215.93  215.41  214.88  214.35  213.83  213.30  212.77  212.23  211.69  211.15  210.52  210.19  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  115.00  216.21  215.95  215.42  214.90  214.37  213.84  213.31  212.78  212.25  211.71  211.16  210.55  210.18  209.92  209.65  209.39  209.12  208.86  208.59  208.33  208.06  207.80  207.53  207.27  207.00  206.74  206.47  206.21  205.94  205.68  205.41  205.15  204.88  204.62  204.35  204.09  203.83  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  116.00  216.24  215.98  215.45  214.93  214.40  213.87  213.35  212.81  212.28  211.74  211.20  210.60  210.18  209.92  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
  117.00  216.29  216.03  215.50  214.98  214.45  213.92  213.40  212.87  212.33  211.79  211.25  210.66  210.18  209.91  209.65  209.38  209.12  208.85  208.58  208.32  208.05  207.79  207.52  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.14  204.88  204.62  204.35  204.09  203.82  203.56  203.29  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.39  200.13  200.00
  118.00  216.31  216.05  215.53  215.00  214.48  213.95  213.42  212.89  212.36  211.82  211.27  210.70  210.18  209.91  209.65  209.38  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.14  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.39  200.13  200.00
  119.00  216.33  216.07  215.55  215.02  214.50  213.97  213.44  212.91  212.38  211.84  211.30  210.72  210.19  209.92  209.65  209.39  209.12  208.85  208.59  208.32  208.06  207.79  207.53  207.26  207.00  206.73  206.47  206.20  205.94  205.67  205.41  205.15  204.88  204.62  204.35  204.09  203.82  203.56  203.30  203.03  202.77  202.50  202.24  201.98  201.71  201.45  201.19  200.92  200.66  200.40  200.13  200.00
