 TIME AND WATER SATURATIONS
   TIME   SW( 1)  SW( 2)  SW( 3)  SW( 4)  SW( 5)  SW( 6)  SW( 7)  SW( 8)  SW( 9)  SW(10)  SW(11)  SW(12)  SW(13)  SW(14)  SW(15)  SW(16)  SW(17)  SW(18)  SW(19)  SW(20)  
   32.50  0.6785  0.3695  0.2010  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   35.00  0.6884  0.4086  0.2019  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   37.50  0.6967  0.4488  0.2034  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   40.00  0.7036  0.4895  0.2057  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   42.50  0.7098  0.5293  0.2096  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   45.00  0.7154  0.5645  0.2188  0.1999  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   47.50  0.7205  0.5934  0.2348  0.1999  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   50.00  0.7251  0.6155  0.2579  0.2000  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   52.50  0.7294  0.6333  0.2856  0.2002  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   55.00  0.7332  0.6480  0.3168  0.2004  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   57.50  0.7368  0.6601  0.3507  0.2008  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   60.00  0.7400  0.6701  0.3868  0.2015  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   62.50  0.7429  0.6785  0.4243  0.2026  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   65.00  0.7456  0.6857  0.4625  0.2044  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   67.50  0.7481  0.6919  0.5010  0.2072  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   70.00  0.7504  0.6974  0.5386  0.2118  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   72.50  0.7524  0.7022  0.5709  0.2226  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   75.00  0.7544  0.7065  0.5971  0.2400  0.2000  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   77.50  0.7563  0.7105  0.6169  0.2641  0.2001  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   80.00  0.7582  0.7142  0.6331  0.2921  0.2002  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   82.50  0.7599  0.7177  0.6466  0.3232  0.2005  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   85.00  0.7616  0.7209  0.6576  0.3568  0.2010  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   87.50  0.7632  0.7239  0.6667  0.3923  0.2017  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   90.00  0.7647  0.7267  0.6743  0.4291  0.2029  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   92.50  0.7662  0.7293  0.6808  0.4665  0.2048  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   95.00  0.7676  0.7318  0.6865  0.5040  0.2077  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   97.50  0.7690  0.7341  0.6914  0.5402  0.2128  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  100.00  0.7702  0.7363  0.6957  0.5713  0.2239  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  102.50  0.7715  0.7383  0.6996  0.5966  0.2414  0.2000  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  105.00  0.7727  0.7402  0.7031  0.6159  0.2653  0.2001  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  107.50  0.7738  0.7420  0.7063  0.6317  0.2931  0.2003  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  110.00  0.7749  0.7437  0.7095  0.6447  0.3239  0.2005  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  112.50  0.7759  0.7453  0.7125  0.6554  0.3571  0.2010  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  115.00  0.7769  0.7468  0.7153  0.6641  0.3922  0.2017  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  117.50  0.7779  0.7482  0.7181  0.6715  0.4285  0.2030  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  120.00  0.7788  0.7495  0.7207  0.6777  0.4654  0.2048  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  122.50  0.7797  0.7508  0.7232  0.6831  0.5024  0.2077  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  125.00  0.7806  0.7520  0.7256  0.6879  0.5384  0.2126  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  127.50  0.7814  0.7532  0.7277  0.6920  0.5692  0.2233  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  130.00  0.7821  0.7544  0.7298  0.6957  0.5944  0.2403  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  132.50  0.7829  0.7555  0.7317  0.6990  0.6137  0.2636  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  135.00  0.7836  0.7567  0.7335  0.7020  0.6295  0.2910  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  137.50  0.7843  0.7578  0.7352  0.7048  0.6425  0.3214  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  140.00  0.7849  0.7589  0.7368  0.7075  0.6532  0.3541  0.2010  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  142.50  0.7856  0.7600  0.7383  0.7101  0.6620  0.3888  0.2017  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  145.00  0.7862  0.7611  0.7398  0.7126  0.6693  0.4248  0.2028  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  147.50  0.7867  0.7621  0.7411  0.7149  0.6754  0.4614  0.2046  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  150.00  0.7873  0.7632  0.7424  0.7172  0.6807  0.4981  0.2074  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  152.50  0.7878  0.7642  0.7436  0.7194  0.6853  0.5342  0.2117  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  155.00  0.7883  0.7652  0.7447  0.7215  0.6893  0.5653  0.2217  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  157.50  0.7888  0.7661  0.7458  0.7236  0.6929  0.5910  0.2378  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  160.00  0.7893  0.7671  0.7469  0.7255  0.6961  0.6108  0.2603  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  162.50  0.7897  0.7680  0.7479  0.7273  0.6990  0.6267  0.2871  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  165.00  0.7901  0.7689  0.7488  0.7291  0.7016  0.6399  0.3169  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  167.50  0.7906  0.7698  0.7497  0.7308  0.7040  0.6509  0.3492  0.2009  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  170.00  0.7909  0.7707  0.7506  0.7324  0.7064  0.6598  0.3834  0.2016  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  172.50  0.7913  0.7715  0.7514  0.7340  0.7087  0.6672  0.4190  0.2026  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  175.00  0.7917  0.7723  0.7523  0.7354  0.7109  0.6734  0.4554  0.2043  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  177.50  0.7920  0.7732  0.7531  0.7368  0.7131  0.6787  0.4920  0.2069  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  180.00  0.7924  0.7739  0.7539  0.7380  0.7152  0.6832  0.5280  0.2109  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  182.50  0.7927  0.7747  0.7548  0.7392  0.7172  0.6872  0.5598  0.2199  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  185.00  0.7930  0.7755  0.7556  0.7404  0.7191  0.6907  0.5864  0.2347  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  187.50  0.7933  0.7762  0.7565  0.7414  0.7210  0.6939  0.6071  0.2559  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  190.00  0.7936  0.7769  0.7573  0.7424  0.7228  0.6967  0.6233  0.2821  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  192.50  0.7938  0.7776  0.7581  0.7434  0.7245  0.6992  0.6369  0.3112  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  195.00  0.7941  0.7783  0.7589  0.7443  0.7261  0.7015  0.6482  0.3429  0.2008  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  197.50  0.7943  0.7789  0.7598  0.7452  0.7277  0.7037  0.6574  0.3767  0.2014  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  200.00  0.7946  0.7796  0.7606  0.7460  0.7292  0.7059  0.6650  0.4119  0.2024  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  202.50  0.7948  0.7802  0.7614  0.7468  0.7307  0.7079  0.6714  0.4480  0.2040  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  205.00  0.7950  0.7808  0.7621  0.7475  0.7321  0.7099  0.6767  0.4845  0.2063  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  207.50  0.7952  0.7814  0.7629  0.7483  0.7334  0.7119  0.6814  0.5205  0.2100  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  210.00  0.7954  0.7820  0.7637  0.7490  0.7347  0.7138  0.6854  0.5532  0.2177  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  212.50  0.7956  0.7825  0.7645  0.7496  0.7359  0.7156  0.6889  0.5810  0.2310  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  215.00  0.7958  0.7831  0.7652  0.7503  0.7371  0.7174  0.6920  0.6028  0.2509  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  217.50  0.7960  0.7836  0.7660  0.7509  0.7382  0.7191  0.6948  0.6195  0.2763  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  220.00  0.7961  0.7841  0.7667  0.7515  0.7393  0.7208  0.6973  0.6335  0.3047  0.2004  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  222.50  0.7963  0.7846  0.7674  0.7522  0.7402  0.7224  0.6996  0.6452  0.3357  0.2008  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  225.00  0.7965  0.7851  0.7682  0.7528  0.7412  0.7240  0.7016  0.6548  0.3689  0.2013  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  227.50  0.7966  0.7856  0.7689  0.7535  0.7420  0.7255  0.7036  0.6628  0.4037  0.2022  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  230.00  0.7967  0.7860  0.7696  0.7541  0.7429  0.7269  0.7056  0.6693  0.4396  0.2036  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  232.50  0.7969  0.7865  0.7703  0.7548  0.7437  0.7283  0.7075  0.6749  0.4759  0.2057  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  235.00  0.7970  0.7869  0.7709  0.7554  0.7444  0.7296  0.7093  0.6796  0.5119  0.2090  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  237.50  0.7971  0.7873  0.7716  0.7561  0.7451  0.7309  0.7111  0.6837  0.5457  0.2153  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  240.00  0.7973  0.7878  0.7723  0.7567  0.7458  0.7321  0.7129  0.6872  0.5746  0.2273  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  242.50  0.7974  0.7881  0.7729  0.7574  0.7464  0.7333  0.7146  0.6904  0.5977  0.2455  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  245.00  0.7975  0.7885  0.7736  0.7581  0.7471  0.7345  0.7162  0.6932  0.6153  0.2698  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  247.50  0.7976  0.7889  0.7742  0.7587  0.7477  0.7355  0.7178  0.6957  0.6299  0.2974  0.2004  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  250.00  0.7977  0.7893  0.7748  0.7594  0.7482  0.7366  0.7194  0.6979  0.6420  0.3278  0.2007  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  252.50  0.7978  0.7896  0.7754  0.7600  0.7488  0.7376  0.7209  0.7000  0.6521  0.3604  0.2011  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  255.00  0.7979  0.7900  0.7760  0.7607  0.7493  0.7386  0.7224  0.7019  0.6604  0.3948  0.2019  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  257.50  0.7980  0.7903  0.7766  0.7613  0.7498  0.7395  0.7238  0.7037  0.6672  0.4303  0.2032  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  260.00  0.7981  0.7906  0.7771  0.7619  0.7503  0.7404  0.7252  0.7055  0.6730  0.4664  0.2051  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  262.50  0.7981  0.7909  0.7777  0.7626  0.7508  0.7412  0.7265  0.7072  0.6779  0.5025  0.2080  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  265.00  0.7982  0.7912  0.7783  0.7632  0.7513  0.7420  0.7278  0.7090  0.6820  0.5375  0.2129  0.2000  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  267.50  0.7983  0.7915  0.7788  0.7638  0.7518  0.7427  0.7290  0.7106  0.6857  0.5676  0.2234  0.2000  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  270.00  0.7984  0.7918  0.7793  0.7645  0.7523  0.7434  0.7302  0.7123  0.6889  0.5921  0.2400  0.2001  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  272.50  0.7984  0.7921  0.7799  0.7651  0.7528  0.7441  0.7313  0.7138  0.6917  0.6110  0.2627  0.2002  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  275.00  0.7985  0.7923  0.7804  0.7657  0.7534  0.7447  0.7324  0.7154  0.6942  0.6261  0.2896  0.2003  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  277.50  0.7986  0.7926  0.7809  0.7663  0.7539  0.7453  0.7335  0.7169  0.6965  0.6388  0.3192  0.2006  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  280.00  0.7986  0.7928  0.7814  0.7669  0.7544  0.7459  0.7345  0.7184  0.6985  0.6493  0.3512  0.2010  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  282.50  0.7987  0.7931  0.7818  0.7675  0.7549  0.7464  0.7355  0.7198  0.7004  0.6580  0.3851  0.2017  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  285.00  0.7987  0.7933  0.7823  0.7681  0.7555  0.7469  0.7364  0.7212  0.7021  0.6651  0.4203  0.2028  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  287.50  0.7988  0.7935  0.7828  0.7687  0.7560  0.7474  0.7374  0.7225  0.7038  0.6711  0.4563  0.2045  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  290.00  0.7988  0.7938  0.7832  0.7693  0.7565  0.7479  0.7382  0.7238  0.7055  0.6762  0.4924  0.2070  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  292.50  0.7989  0.7940  0.7837  0.7699  0.7571  0.7484  0.7391  0.7251  0.7071  0.6805  0.5279  0.2111  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  295.00  0.7990  0.7942  0.7841  0.7705  0.7576  0.7488  0.7399  0.7263  0.7087  0.6842  0.5593  0.2200  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  297.50  0.7990  0.7944  0.7845  0.7711  0.7582  0.7492  0.7406  0.7275  0.7103  0.6875  0.5855  0.2347  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  300.00  0.7990  0.7946  0.7849  0.7716  0.7587  0.7496  0.7414  0.7286  0.7118  0.6904  0.6059  0.2557  0.2001  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  302.50  0.7991  0.7948  0.7853  0.7722  0.7593  0.7500  0.7421  0.7297  0.7133  0.6929  0.6218  0.2816  0.2003  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  305.00  0.7991  0.7949  0.7857  0.7727  0.7598  0.7504  0.7428  0.7308  0.7148  0.6952  0.6351  0.3104  0.2005  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  307.50  0.7992  0.7951  0.7861  0.7733  0.7603  0.7508  0.7434  0.7318  0.7162  0.6972  0.6461  0.3418  0.2009  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  310.00  0.7992  0.7953  0.7865  0.7738  0.7609  0.7512  0.7440  0.7328  0.7176  0.6991  0.6552  0.3751  0.2015  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  312.50  0.7992  0.7954  0.7868  0.7743  0.7614  0.7516  0.7446  0.7338  0.7189  0.7008  0.6628  0.4099  0.2024  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  315.00  0.7993  0.7956  0.7872  0.7749  0.7620  0.7521  0.7451  0.7347  0.7202  0.7025  0.6691  0.4456  0.2039  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  317.50  0.7993  0.7958  0.7875  0.7754  0.7625  0.7525  0.7456  0.7356  0.7215  0.7040  0.6744  0.4817  0.2062  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  320.00  0.7993  0.7959  0.7879  0.7759  0.7631  0.7529  0.7461  0.7365  0.7227  0.7056  0.6789  0.5174  0.2097  0.2000  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
