 TIME AND WATER SATURATIONS
   TIME   SW( 1)  SW( 2)  SW( 3)  SW( 4)  SW( 5)  SW( 6)  SW( 7)  SW( 8)  SW( 9)  SW(10)  SW(11)  SW(12)  SW(13)  SW(14)  SW(15)  SW(16)  SW(17)  SW(18)  SW(19)  SW(20)  
   32.50  0.6247  0.4131  0.2110  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   35.00  0.6370  0.4438  0.2178  0.1999  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   37.50  0.6484  0.4735  0.2266  0.2000  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   40.00  0.6588  0.5015  0.2381  0.2001  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   42.50  0.6680  0.5275  0.2526  0.2003  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   45.00  0.6762  0.5447  0.2767  0.2008  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   47.50  0.6836  0.5600  0.3033  0.2015  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   50.00  0.6901  0.5752  0.3302  0.2028  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   52.50  0.6959  0.5886  0.3587  0.2051  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   55.00  0.7011  0.6009  0.3877  0.2086  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   57.50  0.7058  0.6118  0.4168  0.2137  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   60.00  0.7103  0.6224  0.4447  0.2207  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   62.50  0.7145  0.6324  0.4716  0.2294  0.2000  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   65.00  0.7185  0.6419  0.4970  0.2404  0.2002  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   67.50  0.7222  0.6506  0.5210  0.2536  0.2005  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   70.00  0.7257  0.6586  0.5377  0.2749  0.2009  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   72.50  0.7289  0.6656  0.5522  0.2993  0.2016  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   75.00  0.7320  0.6720  0.5668  0.3241  0.2028  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   77.50  0.7349  0.6777  0.5795  0.3507  0.2048  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   80.00  0.7376  0.6829  0.5913  0.3779  0.2079  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   82.50  0.7401  0.6877  0.6019  0.4054  0.2124  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   85.00  0.7424  0.6920  0.6117  0.4327  0.2186  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   87.50  0.7446  0.6961  0.6213  0.4588  0.2265  0.2000  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   90.00  0.7466  0.6998  0.6306  0.4838  0.2362  0.2002  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   92.50  0.7485  0.7033  0.6394  0.5073  0.2482  0.2004  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   95.00  0.7503  0.7066  0.6476  0.5275  0.2644  0.2007  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   97.50  0.7520  0.7099  0.6550  0.5422  0.2867  0.2013  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  100.00  0.7537  0.7129  0.6615  0.5561  0.3106  0.2023  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  102.50  0.7553  0.7158  0.6673  0.5694  0.3353  0.2038  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  105.00  0.7569  0.7185  0.6725  0.5814  0.3614  0.2062  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  107.50  0.7584  0.7211  0.6773  0.5923  0.3879  0.2098  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  110.00  0.7599  0.7235  0.6816  0.6022  0.4146  0.2150  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  112.50  0.7614  0.7258  0.6855  0.6113  0.4409  0.2217  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  115.00  0.7629  0.7279  0.6892  0.6204  0.4661  0.2300  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  117.50  0.7643  0.7299  0.6926  0.6291  0.4899  0.2404  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  120.00  0.7656  0.7318  0.6958  0.6374  0.5125  0.2528  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  122.50  0.7670  0.7337  0.6987  0.6452  0.5303  0.2706  0.2009  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  125.00  0.7682  0.7354  0.7015  0.6523  0.5443  0.2931  0.2016  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  127.50  0.7695  0.7370  0.7042  0.6587  0.5579  0.3164  0.2027  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  130.00  0.7707  0.7386  0.7068  0.6643  0.5705  0.3411  0.2044  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  132.50  0.7718  0.7401  0.7093  0.6692  0.5820  0.3668  0.2070  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  135.00  0.7729  0.7415  0.7117  0.6737  0.5925  0.3929  0.2110  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  137.50  0.7740  0.7429  0.7141  0.6778  0.6019  0.4190  0.2164  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  140.00  0.7751  0.7442  0.7163  0.6815  0.6107  0.4447  0.2234  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  142.50  0.7761  0.7455  0.7185  0.6850  0.6194  0.4694  0.2319  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  145.00  0.7771  0.7467  0.7206  0.6882  0.6278  0.4927  0.2425  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  147.50  0.7780  0.7479  0.7226  0.6912  0.6358  0.5147  0.2550  0.2006  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  150.00  0.7789  0.7490  0.7245  0.6940  0.6433  0.5314  0.2735  0.2010  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  152.50  0.7798  0.7501  0.7264  0.6967  0.6502  0.5449  0.2959  0.2018  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  155.00  0.7806  0.7511  0.7281  0.6992  0.6564  0.5583  0.3190  0.2029  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  157.50  0.7814  0.7521  0.7298  0.7016  0.6619  0.5705  0.3435  0.2047  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  160.00  0.7822  0.7532  0.7313  0.7039  0.6668  0.5817  0.3688  0.2074  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  162.50  0.7829  0.7543  0.7328  0.7061  0.6712  0.5919  0.3946  0.2115  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  165.00  0.7837  0.7553  0.7342  0.7083  0.6752  0.6012  0.4204  0.2170  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  167.50  0.7843  0.7564  0.7356  0.7104  0.6788  0.6098  0.4458  0.2240  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  170.00  0.7850  0.7574  0.7368  0.7125  0.6822  0.6183  0.4702  0.2326  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  172.50  0.7856  0.7585  0.7381  0.7144  0.6853  0.6265  0.4931  0.2432  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  175.00  0.7862  0.7595  0.7392  0.7163  0.6882  0.6343  0.5149  0.2558  0.2006  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  177.50  0.7868  0.7606  0.7403  0.7181  0.6909  0.6416  0.5313  0.2742  0.2011  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  180.00  0.7873  0.7616  0.7414  0.7199  0.6935  0.6484  0.5446  0.2965  0.2018  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  182.50  0.7879  0.7626  0.7424  0.7215  0.6959  0.6544  0.5578  0.3193  0.2030  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  185.00  0.7884  0.7636  0.7434  0.7232  0.6981  0.6599  0.5698  0.3436  0.2048  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  187.50  0.7888  0.7646  0.7444  0.7247  0.7003  0.6648  0.5809  0.3687  0.2075  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  190.00  0.7893  0.7656  0.7453  0.7262  0.7023  0.6692  0.5910  0.3943  0.2115  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  192.50  0.7898  0.7666  0.7462  0.7277  0.7043  0.6731  0.6002  0.4198  0.2170  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  195.00  0.7902  0.7675  0.7470  0.7291  0.7062  0.6767  0.6085  0.4451  0.2240  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  197.50  0.7906  0.7684  0.7479  0.7304  0.7081  0.6800  0.6169  0.4693  0.2326  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  200.00  0.7910  0.7694  0.7487  0.7318  0.7100  0.6830  0.6250  0.4921  0.2431  0.2004  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  202.50  0.7914  0.7703  0.7494  0.7331  0.7118  0.6859  0.6327  0.5136  0.2555  0.2007  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  205.00  0.7917  0.7711  0.7502  0.7343  0.7135  0.6885  0.6400  0.5302  0.2735  0.2011  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  207.50  0.7921  0.7720  0.7509  0.7355  0.7152  0.6910  0.6466  0.5435  0.2955  0.2018  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  210.00  0.7924  0.7728  0.7517  0.7366  0.7168  0.6933  0.6527  0.5566  0.3182  0.2029  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  212.50  0.7927  0.7736  0.7525  0.7377  0.7184  0.6955  0.6581  0.5685  0.3422  0.2047  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  215.00  0.7930  0.7744  0.7533  0.7387  0.7199  0.6976  0.6629  0.5796  0.3671  0.2074  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  217.50  0.7933  0.7752  0.7541  0.7397  0.7214  0.6996  0.6673  0.5896  0.3924  0.2113  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  220.00  0.7936  0.7760  0.7549  0.7406  0.7228  0.7014  0.6713  0.5988  0.4178  0.2167  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  222.50  0.7939  0.7767  0.7557  0.7415  0.7242  0.7032  0.6749  0.6071  0.4429  0.2236  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  225.00  0.7941  0.7774  0.7565  0.7423  0.7256  0.7050  0.6782  0.6154  0.4671  0.2320  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  227.50  0.7944  0.7781  0.7573  0.7431  0.7269  0.7067  0.6812  0.6234  0.4898  0.2423  0.2004  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  230.00  0.7946  0.7788  0.7581  0.7439  0.7281  0.7084  0.6840  0.6310  0.5114  0.2545  0.2006  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  232.50  0.7948  0.7795  0.7589  0.7446  0.7293  0.7101  0.6866  0.6383  0.5286  0.2717  0.2011  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  235.00  0.7950  0.7801  0.7598  0.7453  0.7305  0.7116  0.6890  0.6450  0.5419  0.2933  0.2018  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  237.50  0.7952  0.7807  0.7606  0.7460  0.7317  0.7132  0.6913  0.6510  0.5548  0.3159  0.2028  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  240.00  0.7954  0.7813  0.7614  0.7467  0.7328  0.7147  0.6935  0.6564  0.5668  0.3396  0.2046  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  242.50  0.7956  0.7819  0.7622  0.7473  0.7338  0.7162  0.6955  0.6613  0.5779  0.3643  0.2071  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  245.00  0.7958  0.7825  0.7630  0.7479  0.7349  0.7176  0.6974  0.6656  0.5880  0.3895  0.2109  0.2000  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  247.50  0.7960  0.7830  0.7638  0.7486  0.7359  0.7190  0.6992  0.6696  0.5971  0.4147  0.2161  0.2000  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  250.00  0.7962  0.7836  0.7646  0.7492  0.7369  0.7203  0.7009  0.6732  0.6055  0.4397  0.2228  0.2001  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  252.50  0.7963  0.7841  0.7654  0.7497  0.7378  0.7216  0.7026  0.6766  0.6137  0.4639  0.2310  0.2002  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  255.00  0.7965  0.7846  0.7662  0.7503  0.7387  0.7229  0.7042  0.6796  0.6216  0.4867  0.2410  0.2004  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  257.50  0.7966  0.7851  0.7670  0.7509  0.7396  0.7242  0.7058  0.6824  0.6293  0.5083  0.2529  0.2006  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  260.00  0.7968  0.7856  0.7677  0.7515  0.7404  0.7254  0.7073  0.6850  0.6365  0.5264  0.2690  0.2010  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  262.50  0.7969  0.7860  0.7685  0.7521  0.7412  0.7266  0.7089  0.6874  0.6433  0.5399  0.2902  0.2017  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  265.00  0.7970  0.7865  0.7692  0.7527  0.7420  0.7277  0.7103  0.6896  0.6493  0.5527  0.3127  0.2027  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  267.50  0.7972  0.7869  0.7699  0.7533  0.7427  0.7288  0.7118  0.6918  0.6548  0.5648  0.3361  0.2043  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  270.00  0.7973  0.7874  0.7706  0.7539  0.7433  0.7299  0.7132  0.6938  0.6597  0.5759  0.3606  0.2067  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  272.50  0.7974  0.7878  0.7713  0.7546  0.7440  0.7310  0.7146  0.6957  0.6641  0.5861  0.3856  0.2103  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  275.00  0.7975  0.7882  0.7720  0.7553  0.7446  0.7320  0.7159  0.6974  0.6680  0.5953  0.4107  0.2153  0.2000  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  277.50  0.7976  0.7886  0.7727  0.7559  0.7452  0.7330  0.7172  0.6991  0.6717  0.6038  0.4356  0.2217  0.2001  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  280.00  0.7977  0.7889  0.7734  0.7566  0.7458  0.7339  0.7185  0.7007  0.6750  0.6118  0.4599  0.2297  0.2002  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  282.50  0.7978  0.7893  0.7740  0.7573  0.7463  0.7349  0.7197  0.7022  0.6781  0.6198  0.4829  0.2393  0.2003  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  285.00  0.7979  0.7897  0.7747  0.7579  0.7468  0.7357  0.7209  0.7037  0.6809  0.6274  0.5046  0.2510  0.2006  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  287.50  0.7980  0.7900  0.7753  0.7586  0.7474  0.7366  0.7221  0.7052  0.6835  0.6347  0.5238  0.2656  0.2010  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  290.00  0.7981  0.7903  0.7759  0.7593  0.7479  0.7374  0.7233  0.7066  0.6859  0.6415  0.5376  0.2864  0.2016  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  292.50  0.7982  0.7907  0.7765  0.7600  0.7484  0.7383  0.7244  0.7080  0.6882  0.6476  0.5502  0.3088  0.2025  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  295.00  0.7982  0.7910  0.7771  0.7607  0.7488  0.7390  0.7255  0.7094  0.6903  0.6532  0.5626  0.3317  0.2040  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  297.50  0.7983  0.7913  0.7777  0.7613  0.7493  0.7398  0.7266  0.7108  0.6923  0.6582  0.5737  0.3561  0.2063  0.2000  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  300.00  0.7984  0.7916  0.7782  0.7620  0.7498  0.7405  0.7276  0.7121  0.6942  0.6626  0.5840  0.3809  0.2096  0.2000  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  302.50  0.7984  0.7918  0.7788  0.7627  0.7502  0.7413  0.7287  0.7134  0.6959  0.6666  0.5934  0.4059  0.2143  0.2000  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  305.00  0.7985  0.7921  0.7793  0.7634  0.7507  0.7419  0.7297  0.7147  0.6975  0.6702  0.6019  0.4308  0.2205  0.2001  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  307.50  0.7986  0.7924  0.7799  0.7641  0.7511  0.7426  0.7306  0.7159  0.6991  0.6736  0.6099  0.4553  0.2281  0.2002  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  310.00  0.7986  0.7927  0.7804  0.7647  0.7516  0.7432  0.7316  0.7171  0.7006  0.6767  0.6178  0.4785  0.2373  0.2003  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  312.50  0.7987  0.7929  0.7809  0.7654  0.7521  0.7438  0.7325  0.7183  0.7020  0.6796  0.6255  0.5003  0.2486  0.2005  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  315.00  0.7988  0.7931  0.7814  0.7660  0.7526  0.7443  0.7334  0.7194  0.7034  0.6822  0.6328  0.5210  0.2616  0.2009  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  317.50  0.7988  0.7934  0.7819  0.7667  0.7531  0.7449  0.7343  0.7205  0.7048  0.6846  0.6397  0.5350  0.2818  0.2014  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  320.00  0.7989  0.7936  0.7824  0.7673  0.7537  0.7454  0.7351  0.7216  0.7061  0.6869  0.6459  0.5476  0.3041  0.2023  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
