 PRODUCTION/INJECTION RESULTS
   TIME   PL      QWI     PR       QOP      QWP     WC
  105.00  214.73  -25.00  200.00   16.68    0.00    0.00
  107.50  214.79  -25.00  200.00   16.68    0.00    0.00
  110.00  214.87  -25.00  200.00   16.68    0.00    0.00
  112.50  214.96  -25.00  200.00   16.68    0.00    0.00
  115.00  215.04  -25.00  200.00   16.68    0.00    0.00
  117.50  215.06  -25.00  200.00   16.69    0.00    0.00
  120.00  215.10  -25.00  200.00   16.69    0.00    0.00
  122.50  215.17  -25.00  200.00   16.68    0.00    0.00
  125.00  215.24  -25.00  200.00   16.68    0.00    0.00
  127.50  215.29  -25.00  200.00   16.68    0.00    0.00
  130.00  215.22  -25.00  200.00   16.69    0.00    0.00
  132.50  215.16  -25.00  200.00   16.69    0.00    0.00
  135.00  215.15  -25.00  200.00   16.69    0.00    0.00
  137.50  215.15  -25.00  200.00   16.69    0.00    0.00
  140.00  215.17  -25.00  200.00   16.69    0.00    0.00
  142.50  215.19  -25.00  200.00   16.68    0.00    0.00
  145.00  215.21  -25.00  200.00   16.68    0.00    0.00
  147.50  215.24  -25.00  200.00   16.68    0.00    0.00
  150.00  215.27  -25.00  200.00   16.68    0.00    0.00
  152.50  215.31  -25.00  200.00   16.68    0.00    0.00
  155.00  215.37  -25.00  200.00   16.68    0.00    0.00
  157.50  215.44  -25.00  200.00   16.68    0.00    0.00
  160.00  215.51  -25.00  200.00   16.68    0.00    0.00
  162.50  215.60  -25.00  200.00   16.68    0.00    0.00
  165.00  215.68  -25.00  200.00   16.68    0.00    0.00
  167.50  215.71  -25.00  200.00   16.68    0.00    0.00
  170.00  215.74  -25.00  200.00   16.68    0.00    0.00
  172.50  215.82  -25.00  200.00   16.68    0.00    0.00
  175.00  215.88  -25.00  200.00   16.68    0.00    0.00
  177.50  215.93  -25.00  200.00   16.68    0.00    0.00
  180.00  215.87  -25.00  200.00   16.69    0.00    0.00
  182.50  215.81  -25.00  200.00   16.69    0.00    0.00
  185.00  215.80  -25.00  200.00   16.69    0.00    0.00
  187.50  215.80  -25.00  200.00   16.69    0.00    0.00
  190.00  215.81  -25.00  200.00   16.68    0.00    0.00
  192.50  215.83  -25.00  200.00   16.68    0.00    0.00
  195.00  215.85  -25.00  200.00   16.68    0.00    0.00
  197.50  215.88  -25.00  200.00   16.68    0.00    0.00
  200.00  215.92  -25.00  200.00   16.68    0.00    0.00
  202.50  215.96  -25.00  200.00   16.68    0.00    0.00
  205.00  216.01  -25.00  200.00   16.68    0.00    0.00
  207.50  216.08  -25.00  200.00   16.68    0.00    0.00
  210.00  216.15  -25.00  200.00   16.68    0.00    0.00
  212.50  216.24  -25.00  200.00   16.68    0.00    0.00
  215.00  216.32  -25.00  200.00   16.68    0.00    0.00
  217.50  216.35  -25.00  200.00   16.68    0.00    0.00
  220.00  216.39  -25.00  200.00   16.68    0.00    0.00
  222.50  216.46  -25.00  200.00   16.68    0.00    0.00
  225.00  216.52  -25.00  200.00   16.68    0.00    0.00
  227.50  216.57  -25.00  200.00   16.68    0.00    0.00
  230.00  216.51  -25.00  200.00   16.69    0.00    0.00
  232.50  216.45  -25.00  200.00   16.69    0.00    0.00
  235.00  216.44  -25.00  200.00   16.69    0.00    0.00
  237.50  216.44  -25.00  200.00   16.68    0.00    0.00
  240.00  216.45  -25.00  200.00   16.68    0.00    0.00
  242.50  216.47  -25.00  200.00   16.68    0.00    0.00
  245.00  216.50  -25.00  200.00   16.68    0.00    0.00
  247.50  216.53  -25.00  200.00   16.68    0.00    0.00
  250.00  216.56  -25.00  200.00   16.68    0.00    0.00
  252.50  216.60  -25.00  200.00   16.68    0.00    0.00
  255.00  216.66  -25.00  200.00   16.68    0.00    0.00
  257.50  216.72  -25.00  200.00   16.68    0.00    0.00
  260.00  216.80  -25.00  200.00   16.67    0.00    0.00
  262.50  216.88  -25.00  200.00   16.67    0.00    0.00
  265.00  216.97  -25.00  200.00   16.67    0.00    0.00
  267.50  217.00  -25.00  200.00   16.68    0.00    0.00
  270.00  217.03  -25.00  200.00   16.68    0.00    0.00
  272.50  217.10  -25.00  200.00   16.68    0.00    0.00
  275.00  217.17  -25.00  200.00   16.68    0.00    0.00
  277.50  217.22  -25.00  200.00   16.68    0.00    0.00
  280.00  217.16  -25.00  200.00   16.69    0.00    0.00
  282.50  217.10  -25.00  200.00   16.69    0.00    0.00
  285.00  217.09  -25.00  200.00   16.69    0.00    0.00
  287.50  217.09  -25.00  200.00   16.68    0.00    0.00
  290.00  217.10  -25.00  200.00   16.68    0.00    0.00
  292.50  217.12  -25.00  200.00   16.68    0.00    0.00
  295.00  217.14  -25.00  200.00   16.68    0.00    0.00
  297.50  217.17  -25.00  200.00   16.68    0.00    0.00
  300.00  217.21  -25.00  200.00   16.68    0.00    0.00
  302.50  217.25  -25.00  200.00   16.68    0.00    0.00
  305.00  217.30  -25.00  200.00   16.68    0.00    0.00
  307.50  217.37  -25.00  200.00   16.67    0.00    0.00
  310.00  217.44  -25.00  200.00   16.67    0.00    0.00
  312.50  217.53  -25.00  200.00   16.67    0.00    0.00
  315.00  217.61  -25.00  200.00   16.67    0.00    0.00
  317.50  217.64  -25.00  200.00   16.68    0.00    0.00
  320.00  217.68  -25.00  200.00   16.68    0.00    0.00
  322.50  217.75  -25.00  200.00   16.67    0.00    0.00
  325.00  217.81  -25.00  200.00   16.67    0.00    0.00
  327.50  217.86  -25.00  200.00   16.67    0.00    0.00
  330.00  217.81  -25.00  200.00   16.69    0.00    0.00
  332.50  217.74  -25.00  200.00   16.69    0.00    0.00
  335.00  217.73  -25.00  200.00   16.68    0.00    0.00
  337.50  217.73  -25.00  200.00   16.68    0.00    0.00
  340.00  217.74  -25.00  200.00   16.68    0.00    0.00
  342.50  217.76  -25.00  200.00   16.68    0.00    0.00
  345.00  217.79  -25.00  200.00   16.68    0.00    0.00
  347.50  217.81  -25.00  200.00   16.68    0.00    0.00
  350.00  217.85  -25.00  200.00   16.68    0.00    0.00
  352.50  217.89  -25.00  200.00   16.68    0.00    0.00
  355.00  217.94  -25.00  200.00   16.67    0.00    0.00
  357.50  218.01  -25.00  200.00   16.67    0.00    0.00
  360.00  218.08  -25.00  200.00   16.67    0.00    0.00
  362.50  218.17  -25.00  200.00   16.67    0.00    0.00
  365.00  218.25  -25.00  200.00   16.67    0.00    0.00
  367.50  218.28  -25.00  200.00   16.68    0.00    0.00
  370.00  218.32  -25.00  200.00   16.68    0.00    0.00
  372.50  218.39  -25.00  200.00   16.67    0.00    0.00
  375.00  218.46  -25.00  200.00   16.67    0.00    0.00
  377.50  218.51  -25.00  200.00   16.67    0.00    0.00
  380.00  218.45  -25.00  200.00   16.69    0.00    0.00
  382.50  218.39  -25.00  200.00   16.69    0.00    0.00
  385.00  218.38  -25.00  200.00   16.68    0.00    0.00
  387.50  218.38  -25.00  200.00   16.68    0.00    0.00
  390.00  218.39  -25.00  200.00   16.68    0.00    0.00
  392.50  218.41  -25.00  200.00   16.68    0.00    0.00
  395.00  218.43  -25.00  200.00   16.68    0.00    0.00
  397.50  218.46  -25.00  200.00   16.68    0.00    0.00
  400.00  218.50  -25.00  200.00   16.67    0.00    0.00
