 TIME AND WATER SATURATIONS
   TIME   SW( 1)  SW( 2)  SW( 3)  SW( 4)  SW( 5)  SW( 6)  SW( 7)  SW( 8)  SW( 9)  SW(10)  SW(11)  SW(12)  SW(13)  SW(14)  SW(15)  SW(16)  SW(17)  SW(18)  SW(19)  SW(20)  
   32.50  0.7810  0.2680  0.2000  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   35.00  0.8136  0.2853  0.2001  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   37.50  0.8457  0.3031  0.2002  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   40.00  0.8775  0.3211  0.2003  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   42.50  0.9090  0.3393  0.2005  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   45.00  0.9401  0.3579  0.2008  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   47.50  0.9708  0.3769  0.2012  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   50.00  1.0008  0.3964  0.2016  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   52.50  1.0302  0.4164  0.2022  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   55.00  1.0587  0.4372  0.2029  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   57.50  1.0861  0.4588  0.2037  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   60.00  1.1123  0.4816  0.2047  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   62.50  1.1369  0.5056  0.2060  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   65.00  1.1597  0.5309  0.2079  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   67.50  1.1801  0.5572  0.2112  0.1998  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   70.00  1.1978  0.5847  0.2160  0.1999  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   72.50  1.2116  0.6141  0.2227  0.1999  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   75.00  1.2219  0.6452  0.2312  0.1999  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   77.50  1.2292  0.6776  0.2413  0.2000  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   80.00  1.2340  0.7100  0.2542  0.2000  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   82.50  1.2367  0.7421  0.2693  0.2001  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   85.00  1.2381  0.7741  0.2857  0.2002  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   87.50  1.2386  0.8061  0.3031  0.2003  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   90.00  1.2386  0.8379  0.3210  0.2004  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   92.50  1.2386  0.8694  0.3393  0.2007  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   95.00  1.2386  0.9005  0.3579  0.2009  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
   97.50  1.2386  0.9312  0.3769  0.2013  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  100.00  1.2386  0.9613  0.3963  0.2017  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  102.50  1.2386  0.9907  0.4163  0.2023  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  105.00  1.2386  1.0192  0.4371  0.2030  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  107.50  1.2386  1.0466  0.4588  0.2038  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  110.00  1.2386  1.0728  0.4815  0.2048  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  112.50  1.2386  1.0974  0.5055  0.2062  0.1998  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  115.00  1.2386  1.1202  0.5308  0.2080  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  117.50  1.2386  1.1406  0.5571  0.2113  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  120.00  1.2386  1.1583  0.5846  0.2161  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  122.50  1.2386  1.1722  0.6140  0.2227  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  125.00  1.2386  1.1825  0.6451  0.2313  0.1999  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  127.50  1.2386  1.1898  0.6775  0.2414  0.2000  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  130.00  1.2386  1.1946  0.7099  0.2542  0.2000  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  132.50  1.2386  1.1973  0.7419  0.2693  0.2001  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  135.00  1.2386  1.1987  0.7740  0.2858  0.2002  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  137.50  1.2386  1.1992  0.8060  0.3031  0.2003  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  140.00  1.2386  1.1992  0.8378  0.3211  0.2005  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  142.50  1.2386  1.1992  0.8693  0.3394  0.2007  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  145.00  1.2386  1.1992  0.9004  0.3579  0.2009  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  147.50  1.2386  1.1992  0.9311  0.3769  0.2013  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  150.00  1.2386  1.1992  0.9612  0.3963  0.2017  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  152.50  1.2386  1.1992  0.9906  0.4163  0.2023  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  155.00  1.2386  1.1992  1.0191  0.4371  0.2030  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  157.50  1.2386  1.1992  1.0465  0.4588  0.2038  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  160.00  1.2386  1.1992  1.0727  0.4815  0.2048  0.1998  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  162.50  1.2386  1.1992  1.0974  0.5055  0.2062  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  165.00  1.2386  1.1992  1.1201  0.5308  0.2080  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  167.50  1.2386  1.1992  1.1406  0.5571  0.2113  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  170.00  1.2386  1.1992  1.1582  0.5845  0.2161  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  172.50  1.2386  1.1992  1.1721  0.6139  0.2227  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  175.00  1.2386  1.1992  1.1824  0.6450  0.2313  0.1999  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  177.50  1.2386  1.1992  1.1898  0.6775  0.2414  0.2000  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  180.00  1.2386  1.1992  1.1945  0.7099  0.2542  0.2000  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  182.50  1.2386  1.1992  1.1973  0.7419  0.2693  0.2001  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  185.00  1.2386  1.1992  1.1987  0.7740  0.2857  0.2002  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  187.50  1.2386  1.1992  1.1992  0.8060  0.3031  0.2003  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  190.00  1.2386  1.1992  1.1992  0.8378  0.3211  0.2005  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  192.50  1.2386  1.1992  1.1992  0.8693  0.3393  0.2007  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  195.00  1.2386  1.1992  1.1992  0.9004  0.3579  0.2009  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  197.50  1.2386  1.1992  1.1992  0.9311  0.3768  0.2013  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  200.00  1.2386  1.1992  1.1992  0.9612  0.3963  0.2017  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  202.50  1.2386  1.1992  1.1992  0.9906  0.4163  0.2023  0.1998  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  205.00  1.2386  1.1992  1.1992  1.0191  0.4371  0.2030  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  207.50  1.2386  1.1992  1.1992  1.0465  0.4587  0.2038  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  210.00  1.2386  1.1992  1.1992  1.0727  0.4814  0.2049  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  212.50  1.2386  1.1992  1.1992  1.0974  0.5054  0.2062  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  215.00  1.2386  1.1992  1.1992  1.1202  0.5307  0.2080  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  217.50  1.2386  1.1992  1.1992  1.1406  0.5570  0.2113  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  220.00  1.2386  1.1992  1.1992  1.1583  0.5844  0.2161  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  222.50  1.2385  1.1992  1.1992  1.1722  0.6138  0.2227  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  225.00  1.2385  1.1992  1.1992  1.1825  0.6449  0.2312  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  227.50  1.2385  1.1992  1.1992  1.1899  0.6774  0.2414  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  230.00  1.2385  1.1992  1.1992  1.1947  0.7097  0.2542  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  232.50  1.2385  1.1992  1.1992  1.1974  0.7418  0.2692  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  235.00  1.2386  1.1992  1.1992  1.1988  0.7739  0.2857  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  237.50  1.2385  1.1992  1.1992  1.1993  0.8059  0.3030  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  240.00  1.2385  1.1992  1.1992  1.1993  0.8377  0.3210  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  242.50  1.2385  1.1992  1.1992  1.1993  0.8692  0.3392  0.2007  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  245.00  1.2385  1.1992  1.1992  1.1993  0.9004  0.3578  0.2010  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  247.50  1.2385  1.1992  1.1992  1.1993  0.9310  0.3767  0.2013  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  250.00  1.2385  1.1992  1.1992  1.1993  0.9611  0.3962  0.2017  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  252.50  1.2385  1.1992  1.1992  1.1993  0.9905  0.4162  0.2023  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  255.00  1.2385  1.1992  1.1992  1.1993  1.0190  0.4369  0.2030  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  257.50  1.2385  1.1992  1.1992  1.1993  1.0465  0.4586  0.2038  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  260.00  1.2385  1.1992  1.1992  1.1993  1.0727  0.4813  0.2049  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  262.50  1.2385  1.1992  1.1991  1.1993  1.0974  0.5052  0.2062  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  265.00  1.2385  1.1992  1.1991  1.1993  1.1202  0.5305  0.2080  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  267.50  1.2385  1.1992  1.1991  1.1993  1.1406  0.5568  0.2112  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  270.00  1.2385  1.1992  1.1991  1.1993  1.1584  0.5843  0.2160  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  272.50  1.2385  1.1992  1.1991  1.1993  1.1723  0.6136  0.2227  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  275.00  1.2385  1.1992  1.1991  1.1993  1.1826  0.6447  0.2312  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  277.50  1.2385  1.1991  1.1991  1.1993  1.1900  0.6771  0.2413  0.2000  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  280.00  1.2385  1.1992  1.1991  1.1993  1.1948  0.7095  0.2541  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  282.50  1.2385  1.1992  1.1991  1.1993  1.1975  0.7416  0.2691  0.2001  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  285.00  1.2385  1.1992  1.1991  1.1993  1.1989  0.7737  0.2856  0.2002  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  287.50  1.2385  1.1992  1.1991  1.1993  1.1995  0.8057  0.3029  0.2003  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  290.00  1.2385  1.1992  1.1991  1.1993  1.1995  0.8375  0.3208  0.2005  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  292.50  1.2385  1.1992  1.1991  1.1993  1.1995  0.8690  0.3391  0.2007  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  295.00  1.2385  1.1992  1.1991  1.1993  1.1995  0.9002  0.3577  0.2010  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  297.50  1.2385  1.1992  1.1991  1.1993  1.1995  0.9309  0.3766  0.2013  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  300.00  1.2385  1.1991  1.1991  1.1993  1.1995  0.9609  0.3960  0.2017  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  302.50  1.2385  1.1991  1.1991  1.1993  1.1995  0.9904  0.4160  0.2023  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  305.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.0189  0.4368  0.2030  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  307.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.0463  0.4584  0.2038  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  310.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.0726  0.4811  0.2049  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  312.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.0973  0.5050  0.2062  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  315.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1201  0.5303  0.2080  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  317.50  1.2385  1.1991  1.1991  1.1993  1.1995  1.1406  0.5566  0.2112  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
  320.00  1.2385  1.1991  1.1991  1.1993  1.1995  1.1583  0.5840  0.2160  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.1999  0.2000  0.2000  0.2000  0.2000
