 PRODUCTION/INJECTION RESULTS
   TIME   PL      QWI     PR       QOP      QWP     WC
  152.00  218.35  -25.00  200.00   16.66    0.00    0.00
  153.00  218.39  -25.00  200.00   16.66    0.00    0.00
  154.00  218.41  -25.00  200.00   16.67    0.00    0.00
  155.00  218.43  -25.00  200.00   16.67    0.00    0.00
  156.00  218.45  -25.00  200.00   16.67    0.00    0.00
  157.00  218.47  -25.00  200.00   16.67    0.00    0.00
  158.00  218.49  -25.00  200.00   16.67    0.00    0.00
  159.00  218.51  -25.00  200.00   16.67    0.00    0.00
  160.00  218.53  -25.00  200.00   16.67    0.00    0.00
  161.00  218.55  -25.00  200.00   16.67    0.00    0.00
  162.00  218.57  -25.00  200.00   16.67    0.00    0.00
  163.00  218.59  -25.00  200.00   16.67    0.00    0.00
  164.00  218.61  -25.00  200.00   16.67    0.00    0.00
  165.00  218.63  -25.00  200.00   16.67    0.00    0.00
  166.00  218.65  -25.00  200.00   16.67    0.00    0.00
  167.00  218.68  -25.00  200.00   16.67    0.00    0.00
  168.00  218.70  -25.00  200.00   16.67    0.00    0.00
  169.00  218.72  -25.00  200.00   16.67    0.00    0.00
  170.00  218.75  -25.00  200.00   16.66    0.00    0.00
  171.00  218.76  -25.00  200.00   16.67    0.00    0.00
  172.00  218.76  -25.00  200.00   16.67    0.00    0.00
  173.00  218.76  -25.00  200.00   16.68    0.00    0.00
  174.00  218.77  -25.00  200.00   16.68    0.00    0.00
  175.00  218.77  -25.00  200.00   16.67    0.00    0.00
  176.00  218.78  -25.00  200.00   16.67    0.00    0.00
  177.00  218.80  -25.00  200.00   16.67    0.00    0.00
  178.00  218.82  -25.00  200.00   16.66    0.00    0.00
  179.00  218.84  -25.00  200.00   16.66    0.00    0.00
  180.00  218.87  -25.00  200.00   16.66    0.00    0.00
  181.00  218.90  -25.00  200.00   16.66    0.00    0.00
  182.00  218.93  -25.00  200.00   16.65    0.00    0.00
  183.00  218.97  -25.00  200.00   16.65    0.00    0.00
  184.00  219.01  -25.00  200.00   16.65    0.00    0.00
  185.00  219.06  -25.00  200.00   16.64    0.00    0.00
  186.00  219.11  -25.00  200.00   16.64    0.00    0.00
  187.00  219.16  -25.00  200.00   16.64    0.00    0.00
  188.00  219.22  -25.00  200.00   16.63    0.00    0.00
  189.00  219.28  -25.00  200.00   16.63    0.00    0.00
  190.00  219.33  -25.00  200.00   16.64    0.00    0.00
  191.00  219.35  -25.00  200.00   16.66    0.00    0.00
  192.00  219.36  -25.00  200.00   16.67    0.00    0.00
  193.00  219.37  -25.00  200.00   16.67    0.00    0.00
  194.00  219.38  -25.00  200.00   16.67    0.00    0.00
  195.00  219.38  -25.00  200.00   16.67    0.00    0.00
  196.00  219.39  -25.00  200.00   16.67    0.00    0.00
  197.00  219.40  -25.00  200.00   16.67    0.00    0.00
  198.00  219.42  -25.00  200.00   16.67    0.00    0.00
  199.00  219.45  -25.00  200.00   16.66    0.00    0.00
  200.00  219.48  -25.00  200.00   16.66    0.00    0.00
  201.00  219.51  -25.00  200.00   16.65    0.00    0.00
  202.00  219.55  -25.00  200.00   16.65    0.00    0.00
  203.00  219.58  -25.00  200.00   16.65    0.00    0.00
  204.00  219.61  -25.00  200.00   16.65    0.00    0.00
  205.00  219.65  -25.00  200.00   16.65    0.00    0.00
  206.00  219.68  -25.00  200.00   16.65    0.00    0.00
  207.00  219.71  -25.00  200.00   16.65    0.00    0.00
  208.00  219.74  -25.00  200.00   16.66    0.00    0.00
  209.00  219.76  -25.00  200.00   16.66    0.00    0.00
  210.00  219.78  -25.00  200.00   16.67    0.00    0.00
  211.00  219.79  -25.00  200.00   16.67    0.00    0.00
  212.00  219.81  -25.00  200.00   16.67    0.00    0.00
  213.00  219.82  -25.00  200.00   16.67    0.00    0.00
  214.00  219.84  -25.00  200.00   16.67    0.00    0.00
  215.00  219.86  -25.00  200.00   16.67    0.00    0.00
  216.00  219.88  -25.00  200.00   16.66    0.00    0.00
  217.00  219.90  -25.00  200.00   16.66    0.00    0.00
  218.00  219.92  -25.00  200.00   16.66    0.00    0.00
  219.00  219.94  -25.00  200.00   16.66    0.00    0.00
  220.00  219.96  -25.00  200.00   16.66    0.00    0.00
  221.00  219.98  -25.00  200.00   16.66    0.00    0.00
  222.00  220.00  -25.00  200.00   16.66    0.00    0.00
  223.00  220.02  -25.00  200.00   16.66    0.00    0.00
  224.00  220.05  -25.00  200.00   16.66    0.00    0.00
  225.00  220.07  -25.00  200.00   16.66    0.00    0.00
  226.00  220.10  -25.00  200.00   16.65    0.00    0.00
  227.00  220.11  -25.00  200.00   16.66    0.00    0.00
  228.00  220.12  -25.00  200.00   16.67    0.00    0.00
  229.00  220.12  -25.00  200.00   16.67    0.00    0.00
  230.00  220.13  -25.00  200.00   16.67    0.00    0.00
  231.00  220.14  -25.00  200.00   16.67    0.00    0.00
  232.00  220.15  -25.00  200.00   16.66    0.00    0.00
  233.00  220.17  -25.00  200.00   16.66    0.00    0.00
  234.00  220.20  -25.00  200.00   16.65    0.00    0.00
  235.00  220.22  -25.00  200.00   16.65    0.00    0.00
  236.00  220.25  -25.00  200.00   16.65    0.00    0.00
  237.00  220.28  -25.00  200.00   16.64    0.00    0.00
  238.00  220.32  -25.00  200.00   16.64    0.00    0.00
  239.00  220.36  -25.00  200.00   16.64    0.00    0.00
  240.00  220.40  -25.00  200.00   16.63    0.00    0.00
  241.00  220.45  -25.00  200.00   16.63    0.00    0.00
  242.00  220.50  -25.00  200.00   16.63    0.00    0.00
  243.00  220.56  -25.00  200.00   16.62    0.00    0.00
  244.00  220.62  -25.00  200.00   16.62    0.00    0.00
  245.00  220.67  -25.00  200.00   16.63    0.00    0.00
  246.00  220.69  -25.00  200.00   16.65    0.00    0.00
  247.00  220.71  -25.00  200.00   16.66    0.00    0.00
  248.00  220.72  -25.00  200.00   16.67    0.00    0.00
  249.00  220.73  -25.00  200.00   16.67    0.00    0.00
  250.00  220.73  -25.00  200.00   16.67    0.00    0.00
  251.00  220.74  -25.00  200.00   16.67    0.00    0.00
  252.00  220.75  -25.00  200.00   16.67    0.00    0.00
  253.00  220.77  -25.00  200.00   16.66    0.00    0.00
  254.00  220.79  -25.00  200.00   16.65    0.00    0.00
  255.00  220.82  -25.00  200.00   16.65    0.00    0.00
  256.00  220.85  -25.00  200.00   16.65    0.00    0.00
  257.00  220.89  -25.00  200.00   16.65    0.00    0.00
  258.00  220.92  -25.00  200.00   16.65    0.00    0.00
  259.00  220.95  -25.00  200.00   16.65    0.00    0.00
  260.00  220.98  -25.00  200.00   16.65    0.00    0.00
  261.00  221.02  -25.00  200.00   16.65    0.00    0.00
  262.00  221.05  -25.00  200.00   16.65    0.00    0.00
  263.00  221.08  -25.00  200.00   16.65    0.00    0.00
  264.00  221.10  -25.00  200.00   16.65    0.00    0.00
  265.00  221.12  -25.00  200.00   16.66    0.00    0.00
  266.00  221.14  -25.00  200.00   16.66    0.00    0.00
  267.00  221.15  -25.00  200.00   16.66    0.00    0.00
  268.00  221.16  -25.00  200.00   16.66    0.00    0.00
  269.00  221.18  -25.00  200.00   16.66    0.00    0.00
  270.00  221.19  -25.00  200.00   16.66    0.00    0.00
  271.00  221.21  -25.00  200.00   16.66    0.00    0.00
  272.00  221.22  -25.00  200.00   16.66    0.00    0.00
  273.00  221.24  -25.00  200.00   16.66    0.00    0.00
  274.00  221.26  -25.00  200.00   16.66    0.00    0.00
  275.00  221.28  -25.00  200.00   16.66    0.00    0.00
  276.00  221.30  -25.00  200.00   16.66    0.00    0.00
  277.00  221.32  -25.00  200.00   16.66    0.00    0.00
  278.00  221.34  -25.00  200.00   16.66    0.00    0.00
  279.00  221.36  -25.00  200.00   16.65    0.00    0.00
  280.00  221.39  -25.00  200.00   16.65    0.00    0.00
  281.00  221.41  -25.00  200.00   16.65    0.00    0.00
  282.00  221.44  -25.00  200.00   16.65    0.00    0.00
  283.00  221.46  -25.00  200.00   16.66    0.00    0.00
  284.00  221.46  -25.00  200.00   16.66    0.00    0.00
  285.00  221.47  -25.00  200.00   16.67    0.00    0.00
  286.00  221.48  -25.00  200.00   16.66    0.00    0.00
  287.00  221.49  -25.00  200.00   16.66    0.00    0.00
  288.00  221.51  -25.00  200.00   16.65    0.00    0.00
  289.00  221.53  -25.00  200.00   16.65    0.00    0.00
  290.00  221.56  -25.00  200.00   16.65    0.00    0.00
  291.00  221.58  -25.00  200.00   16.64    0.00    0.00
  292.00  221.61  -25.00  200.00   16.64    0.00    0.00
  293.00  221.65  -25.00  200.00   16.63    0.00    0.00
  294.00  221.69  -25.00  200.00   16.63    0.00    0.00
  295.00  221.73  -25.00  200.00   16.63    0.00    0.00
  296.00  221.77  -25.00  200.00   16.62    0.00    0.00
  297.00  221.82  -25.00  200.00   16.62    0.00    0.00
  298.00  221.87  -25.00  200.00   16.61    0.00    0.00
  299.00  221.93  -25.00  200.00   16.61    0.00    0.00
  300.00  221.99  -25.00  200.00   16.60    0.00    0.00
  301.00  222.03  -25.00  200.00   16.64    0.00    0.00
  302.00  222.05  -25.00  200.00   16.65    0.00    0.00
  303.00  222.06  -25.00  200.00   16.66    0.00    0.00
  304.00  222.07  -25.00  200.00   16.67    0.00    0.00
  305.00  222.08  -25.00  200.00   16.67    0.00    0.00
  306.00  222.09  -25.00  200.00   16.67    0.00    0.00
  307.00  222.09  -25.00  200.00   16.67    0.00    0.00
  308.00  222.10  -25.00  200.00   16.67    0.00    0.00
  309.00  222.12  -25.00  200.00   16.65    0.00    0.00
  310.00  222.15  -25.00  200.00   16.64    0.00    0.00
  311.00  222.18  -25.00  200.00   16.64    0.00    0.00
  312.00  222.21  -25.00  200.00   16.64    0.00    0.00
  313.00  222.24  -25.00  200.00   16.64    0.00    0.00
  314.00  222.27  -25.00  200.00   16.64    0.00    0.00
  315.00  222.31  -25.00  200.00   16.64    0.00    0.00
  316.00  222.34  -25.00  200.00   16.64    0.00    0.00
  317.00  222.37  -25.00  200.00   16.64    0.00    0.00
  318.00  222.40  -25.00  200.00   16.64    0.00    0.00
  319.00  222.43  -25.00  200.00   16.64    0.00    0.00
  320.00  222.45  -25.00  200.00   16.65    0.00    0.00
  321.00  222.47  -25.00  200.00   16.65    0.00    0.00
  322.00  222.49  -25.00  200.00   16.66    0.00    0.00
  323.00  222.50  -25.00  200.00   16.66    0.00    0.00
  324.00  222.51  -25.00  200.00   16.66    0.00    0.00
  325.00  222.53  -25.00  200.00   16.66    0.00    0.00
  326.00  222.54  -25.00  200.00   16.66    0.00    0.00
  327.00  222.56  -25.00  200.00   16.66    0.00    0.00
  328.00  222.57  -25.00  200.00   16.66    0.00    0.00
  329.00  222.59  -25.00  200.00   16.65    0.00    0.00
  330.00  222.60  -25.00  200.00   16.65    0.00    0.00
  331.00  222.62  -25.00  200.00   16.65    0.00    0.00
  332.00  222.64  -25.00  200.00   16.65    0.00    0.00
  333.00  222.66  -25.00  200.00   16.65    0.00    0.00
  334.00  222.67  -25.00  200.00   16.65    0.00    0.00
  335.00  222.69  -25.00  200.00   16.65    0.00    0.00
  336.00  222.72  -25.00  200.00   16.64    0.00    0.00
  337.00  222.75  -25.00  200.00   16.64    0.00    0.00
  338.00  222.77  -25.00  200.00   16.64    0.00    0.00
  339.00  222.79  -25.00  200.00   16.65    0.00    0.00
  340.00  222.80  -25.00  200.00   16.66    0.00    0.00
  341.00  222.81  -25.00  200.00   16.66    0.00    0.00
  342.00  222.82  -25.00  200.00   16.66    0.00    0.00
  343.00  222.84  -25.00  200.00   16.65    0.00    0.00
  344.00  222.85  -25.00  200.00   16.65    0.00    0.00
  345.00  222.88  -25.00  200.00   16.64    0.00    0.00
  346.00  222.90  -25.00  200.00   16.64    0.00    0.00
  347.00  222.93  -25.00  200.00   16.63    0.00    0.00
  348.00  222.96  -25.00  200.00   16.63    0.00    0.00
  349.00  222.99  -25.00  200.00   16.63    0.00    0.00
  350.00  223.03  -25.00  200.00   16.62    0.00    0.00
  351.00  223.07  -25.00  200.00   16.61    0.00    0.00
  352.00  223.12  -25.00  200.00   16.61    0.00    0.00
  353.00  223.17  -25.00  200.00   16.60    0.00    0.00
  354.00  223.22  -25.00  200.00   16.60    0.00    0.00
  355.00  223.28  -25.00  200.00   16.59    0.00    0.00
  356.00  223.33  -25.00  200.00   16.60    0.00    0.00
  357.00  223.37  -25.00  200.00   16.63    0.00    0.00
  358.00  223.39  -25.00  200.00   16.65    0.00    0.00
  359.00  223.40  -25.00  200.00   16.66    0.00    0.00
  360.00  223.41  -25.00  200.00   16.66    0.00    0.00
  361.00  223.42  -25.00  200.00   16.66    0.00    0.00
  362.00  223.43  -25.00  200.00   16.66    0.00    0.00
  363.00  223.43  -25.00  200.00   16.66    0.00    0.00
  364.00  223.45  -25.00  200.00   16.66    0.00    0.00
  365.00  223.47  -25.00  200.00   16.64    0.00    0.00
  366.00  223.49  -25.00  200.00   16.64    0.00    0.00
  367.00  223.52  -25.00  200.00   16.63    0.00    0.00
  368.00  223.55  -25.00  200.00   16.63    0.00    0.00
  369.00  223.58  -25.00  200.00   16.63    0.00    0.00
  370.00  223.62  -25.00  200.00   16.63    0.00    0.00
  371.00  223.65  -25.00  200.00   16.63    0.00    0.00
  372.00  223.68  -25.00  200.00   16.63    0.00    0.00
  373.00  223.71  -25.00  200.00   16.63    0.00    0.00
  374.00  223.74  -25.00  200.00   16.63    0.00    0.00
  375.00  223.77  -25.00  200.00   16.63    0.00    0.00
  376.00  223.79  -25.00  200.00   16.64    0.00    0.00
  377.00  223.81  -25.00  200.00   16.65    0.00    0.00
  378.00  223.83  -25.00  200.00   16.65    0.00    0.00
  379.00  223.84  -25.00  200.00   16.65    0.00    0.00
  380.00  223.86  -25.00  200.00   16.65    0.00    0.00
  381.00  223.87  -25.00  200.00   16.65    0.00    0.00
  382.00  223.88  -25.00  200.00   16.65    0.00    0.00
  383.00  223.90  -25.00  200.00   16.65    0.00    0.00
  384.00  223.91  -25.00  200.00   16.65    0.00    0.00
  385.00  223.93  -25.00  200.00   16.65    0.00    0.00
  386.00  223.95  -25.00  200.00   16.65    0.00    0.00
  387.00  223.96  -25.00  200.00   16.65    0.00    0.00
  388.00  223.98  -25.00  200.00   16.65    0.00    0.00
  389.00  224.00  -25.00  200.00   16.65    0.00    0.00
  390.00  224.01  -25.00  200.00   16.65    0.00    0.00
  391.00  224.03  -25.00  200.00   16.64    0.00    0.00
  392.00  224.06  -25.00  200.00   16.64    0.00    0.00
  393.00  224.08  -25.00  200.00   16.64    0.00    0.00
  394.00  224.11  -25.00  200.00   16.63    0.00    0.00
  395.00  224.13  -25.00  200.00   16.64    0.00    0.00
  396.00  224.14  -25.00  200.00   16.65    0.00    0.00
  397.00  224.15  -25.00  200.00   16.66    0.00    0.00
  398.00  224.16  -25.00  200.00   16.65    0.00    0.00
  399.00  224.18  -25.00  200.00   16.65    0.00    0.00
  400.00  224.19  -25.00  200.00   16.64    0.00    0.00
