 TIME, RATES AND OIL PRESSURES
   TIME   PL      P( 1)   P( 2)   P( 3)   P( 4)   P( 5)   P( 6)   P( 7)   P( 8)   P( 9)   P(10)   P(11)   P(12)   P(13)   P(14)   P(15)   P(16)   P(17)   P(18)   P(19)   P(20)   PR      
      X=    2.50    7.50   12.50   17.50   22.50   27.50   32.50   37.50   42.50   47.50   52.50   57.50   62.50   67.50   72.50   77.50   82.50   87.50   92.50   97.50
    0.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00  200.00
    1.00  208.08  207.58  206.97  206.40  205.86  205.35  204.88  204.43  204.01  203.61  203.23  202.87  202.52  202.19  201.88  201.57  201.27  200.98  200.70  200.42  200.14  200.00
    2.00  210.91  210.41  209.75  209.12  208.50  207.90  207.32  206.75  206.19  205.65  205.12  204.60  204.08  203.58  203.09  202.60  202.12  201.64  201.17  200.70  200.23  200.00
    3.00  212.24  211.73  211.05  210.40  209.76  209.12  208.50  207.88  207.26  206.66  206.06  205.46  204.87  204.29  203.71  203.13  202.56  201.98  201.42  200.85  200.28  200.00
    4.00  212.90  212.37  211.67  211.01  210.36  209.71  209.06  208.42  207.78  207.14  206.51  205.88  205.25  204.63  204.01  203.39  202.77  202.15  201.54  200.92  200.31  200.00
    5.00  213.22  212.69  211.97  211.31  210.65  209.99  209.34  208.68  208.03  207.38  206.73  206.09  205.44  204.80  204.15  203.51  202.87  202.23  201.59  200.96  200.32  200.00
    6.00  213.39  212.85  212.12  211.45  210.79  210.13  209.47  208.81  208.15  207.50  206.84  206.18  205.53  204.88  204.22  203.57  202.92  202.27  201.62  200.97  200.32  200.00
    7.00  213.50  212.94  212.19  211.52  210.86  210.20  209.53  208.87  208.21  207.55  206.89  206.23  205.57  204.92  204.26  203.60  202.95  202.29  201.64  200.98  200.33  200.00
    8.00  213.56  212.99  212.22  211.56  210.89  210.23  209.56  208.90  208.24  207.58  206.92  206.25  205.59  204.93  204.28  203.62  202.96  202.30  201.64  200.99  200.33  200.00
    9.00  213.62  213.03  212.24  211.57  210.91  210.24  209.58  208.92  208.25  207.59  206.93  206.27  205.60  204.94  204.28  203.62  202.96  202.30  201.65  200.99  200.33  200.00
   10.00  213.69  213.07  212.24  211.58  210.91  210.25  209.59  208.92  208.26  207.60  206.93  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   11.00  213.75  213.11  212.25  211.58  210.92  210.25  209.59  208.92  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   12.00  213.84  213.17  212.25  211.58  210.92  210.25  209.59  208.93  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   13.00  213.94  213.23  212.25  211.58  210.92  210.25  209.59  208.93  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   14.00  214.06  213.30  212.25  211.58  210.92  210.25  209.59  208.93  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   15.00  214.19  213.38  212.25  211.58  210.92  210.25  209.59  208.93  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   16.00  214.34  213.47  212.25  211.58  210.92  210.25  209.59  208.92  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   17.00  214.41  213.52  212.25  211.58  210.92  210.25  209.59  208.93  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   18.00  214.42  213.54  212.26  211.59  210.92  210.26  209.59  208.93  208.26  207.60  206.94  206.28  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   19.00  214.44  213.56  212.26  211.59  210.92  210.26  209.59  208.93  208.26  207.60  206.94  206.28  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   20.00  214.49  213.61  212.26  211.59  210.92  210.26  209.59  208.93  208.26  207.60  206.94  206.28  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   21.00  214.55  213.66  212.27  211.58  210.92  210.26  209.59  208.93  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   22.00  214.61  213.72  212.27  211.58  210.92  210.25  209.59  208.93  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
   23.00  214.67  213.77  212.27  211.58  210.92  210.25  209.59  208.93  208.26  207.60  206.94  206.27  205.61  204.95  204.29  203.63  202.97  202.31  201.65  200.99  200.33  200.00
