TIME,FGOR,FGPR,FGPT,FOPR,FOPT,FWCT,
6271.00,613.424,4.29415e+06,1.25431e+10,7000.3,5.33615e+07,0.356012,
6300.00,617.012,4.28813e+06,1.26675e+10,6949.83,5.35637e+07,0.349401,
6331.00,621.111,4.28432e+06,1.28004e+10,6897.82,5.37782e+07,0.342379,
6361.00,625.326,4.28338e+06,1.29289e+10,6849.83,5.39843e+07,0.335746,
6392.00,629.398,4.28091e+06,1.30617e+10,6801.59,5.41958e+07,0.329036,
6422.00,633.209,4.27817e+06,1.319e+10,6756.34,5.4399e+07,0.322648,
6453.00,636.73,4.273e+06,1.33226e+10,6710.85,5.46076e+07,0.316181,
6484.00,639.894,4.266e+06,1.34549e+10,6666.73,5.48149e+07,0.309916,
6514.00,642.698,4.25848e+06,1.35828e+10,6625.94,5.50142e+07,0.304072,
6545.00,645.364,4.25028e+06,1.37146e+10,6585.86,5.52189e+07,0.298143,
6575.00,647.818,4.24168e+06,1.3842e+10,6547.63,5.54158e+07,0.292545,
6606.00,650.187,4.23161e+06,1.39733e+10,6508.3,5.5618e+07,0.286849,
6637.00,652.417,4.22117e+06,1.41043e+10,6470.04,5.58191e+07,0.281324,
6665.00,654.329,4.21164e+06,1.42224e+10,6436.58,5.59997e+07,0.276511,
6696.00,656.12,4.19986e+06,1.43527e+10,6401.06,5.61986e+07,0.271271,
6726.00,657.769,4.18801e+06,1.44785e+10,6366.99,5.63901e+07,0.266356,
6757.00,659.148,4.17429e+06,1.46081e+10,6332.86,5.65868e+07,0.261375,
6787.00,660.23,4.16001e+06,1.47331e+10,6300.86,5.67762e+07,0.256603,
6818.00,661.099,4.14339e+06,1.48617e+10,6267.42,5.6971e+07,0.251698,
6849.00,661.713,4.1263e+06,1.49899e+10,6235.78,5.71647e+07,0.246885,
6879.00,662.351,4.1107e+06,1.51134e+10,6206.22,5.73512e+07,0.242367,
6910.00,662.636,4.09251e+06,1.52405e+10,6176.11,5.75431e+07,0.237667,
6940.00,662.468,4.0723e+06,1.5363e+10,6147.17,5.77279e+07,0.233129,
6971.00,661.794,4.04867e+06,1.54888e+10,6117.72,5.79179e+07,0.228509,
7002.00,660.456,4.02102e+06,1.56138e+10,6088.25,5.8107e+07,0.224108,
7030.00,658.474,3.99175e+06,1.57259e+10,6062.12,5.82771e+07,0.220226,
7061.00,655.484,3.95523e+06,1.5849e+10,6034.06,5.84645e+07,0.215992,
7091.00,652.956,3.9229e+06,1.59671e+10,6007.9,5.86451e+07,0.212026,
7122.00,650.834,3.89287e+06,1.60882e+10,5981.35,5.88309e+07,0.20804,
7152.00,649.66,3.86967e+06,1.62046e+10,5956.46,5.90099e+07,0.204419,
7183.00,648.163,3.81816e+06,1.63241e+10,5890.74,5.91939e+07,0.201475,
7214.00,652.285,3.69988e+06,1.64405e+10,5672.19,5.93728e+07,0.2013,
7244.00,655.968,3.58813e+06,1.65495e+10,5469.97,5.95394e+07,0.201759,
7275.00,660.369,3.48943e+06,1.66589e+10,5284.06,5.97056e+07,0.201728,
7305.00,664.493,3.40514e+06,1.67621e+10,5124.42,5.98613e+07,0.201272,
7336.00,668.296,3.32611e+06,1.68663e+10,4976.99,6.00175e+07,0.200099,
7367.00,671.97,3.25552e+06,1.69681e+10,4844.75,6.01694e+07,0.198525,
7395.00,674.817,3.19642e+06,1.70583e+10,4736.72,6.03033e+07,0.196749,
7426.00,677.472,3.13559e+06,1.71563e+10,4628.37,6.04481e+07,0.194368,
7456.00,679.303,3.08011e+06,1.72494e+10,4534.21,6.05853e+07,0.191888,
7487.00,680.832,3.02641e+06,1.73439e+10,4445.17,6.07243e+07,0.188843,
7517.00,682.324,2.97977e+06,1.74339e+10,4367.08,6.08563e+07,0.185966,
7548.00,684.09,2.93628e+06,1.75255e+10,4292.25,6.09903e+07,0.182687,
7579.00,686.524,2.89773e+06,1.76158e+10,4220.87,6.11221e+07,0.178908,
7609.00,688.773,2.86302e+06,1.77021e+10,4156.69,6.12476e+07,0.175253,
7640.00,690.993,2.82806e+06,1.77902e+10,4092.74,6.13753e+07,0.170329,
7670.00,693.659,2.80229e+06,1.78746e+10,4039.87,6.14971e+07,0.167966,
7701.00,697.255,2.78119e+06,1.79611e+10,3988.77,6.16215e+07,0.166244,
7702.00,697.404,2.78066e+06,1.79639e+10,3987.15,6.16255e+07,0.166187,
7703.00,697.49,2.77985e+06,1.79667e+10,3985.51,6.16294e+07,0.166126,
7732.00,701.177,2.76203e+06,1.8047e+10,3939.13,6.17442e+07,0.164069,
7761.00,704.917,2.74586e+06,1.81268e+10,3895.3,6.18577e+07,0.161758,
7792.00,708.981,2.73025e+06,1.82116e+10,3850.95,6.19777e+07,0.159141,
7822.00,713.072,2.71697e+06,1.82933e+10,3810.23,6.20925e+07,0.156489,
7853.00,717.183,2.70406e+06,1.83773e+10,3770.38,6.22099e+07,0.153613,
7883.00,721.241,2.69283e+06,1.84582e+10,3733.61,6.23224e+07,0.150827,
7914.00,725.484,2.68206e+06,1.85415e+10,3696.92,6.24374e+07,0.147754,
7945.00,729.732,2.67192e+06,1.86245e+10,3661.51,6.25514e+07,0.144608,
7975.00,733.808,2.66296e+06,1.87045e+10,3628.96,6.26607e+07,0.141543,
8006.00,737.996,2.65362e+06,1.87869e+10,3595.71,6.27726e+07,0.137972,
8036.00,741.723,2.64466e+06,1.88663e+10,3565.57,6.288e+07,0.134659,
8067.00,745.69,2.63499e+06,1.89482e+10,3533.63,6.29899e+07,0.130294,
8098.00,750.202,2.62581e+06,1.90297e+10,3500.14,6.30989e+07,0.124685,
8126.00,755.895,2.61611e+06,1.91031e+10,3460.94,6.31964e+07,0.115309,
8157.00,769.688,2.60457e+06,1.9184e+10,3383.93,6.33026e+07,0.0909056,
8187.00,772.194,2.60049e+06,1.9262e+10,3367.67,6.34037e+07,0.0902974,
8218.00,773.471,2.59632e+06,1.93426e+10,3356.71,6.3508e+07,0.0916203,
8248.00,775.23,2.59262e+06,1.94204e+10,3344.33,6.36084e+07,0.0919236,
8279.00,777.074,2.58806e+06,1.95007e+10,3330.52,6.37119e+07,0.0917042,
8310.00,779.035,2.58363e+06,1.95809e+10,3316.45,6.38149e+07,0.0912018,
8340.00,781.148,2.57992e+06,1.96583e+10,3302.72,6.39141e+07,0.0905377,
8343.00,781.215,2.57905e+06,1.9666e+10,3301.33,6.3924e+07,0.090456,
8353.00,781.929,2.57785e+06,1.96918e+10,3296.78,6.3957e+07,0.0902055,
8371.00,783.252,2.57584e+06,1.97382e+10,3288.65,6.40163e+07,0.0897297,
8401.00,785.722,2.57348e+06,1.98154e+10,3275.3,6.41147e+07,0.0889026,
8432.00,788.181,2.57098e+06,1.98952e+10,3261.92,6.4216e+07,0.0881057,
8463.00,789.421,2.56797e+06,1.99748e+10,3252.98,6.4317e+07,0.0883265,
8490.00,790.881,2.56484e+06,2.00441e+10,3243.02,6.44046e+07,0.0873316,
8797.00,799.031,2.51058e+06,2.08235e+10,3142.04,6.53841e+07,0.0788614,
9162.00,834.889,1.78406e+06,2.16517e+10,2136.89,6.64127e+07,0.0893811,
9528.00,815.585,1.23377e+06,2.21825e+10,1512.74,6.70505e+07,0.104793,
9893.00,820.85,1.06714e+06,2.25977e+10,1300.04,6.75593e+07,0.111819,
10258.00,843.389,981715,2.29704e+10,1164.01,6.80079e+07,0.118036,
10623.00,869.241,913974,2.33158e+10,1051.46,6.84113e+07,0.124588,
10989.00,892.295,853663,2.36391e+10,956.705,6.87784e+07,0.130072,
11354.00,928.309,784349,2.39389e+10,844.923,6.91105e+07,0.135888,
