TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,
3743.00,0,0,0,240.195,0,0,0,0,0,0,0,87.4086,4.04729e+08,1.81899e+08,1.51296e+08,1.5e+08,0,0,0,24153.5,4.14688e+06,1.79198e+06,1.73834e+06,1.37954e+06,0,0,0,276.329,0,0,0,35.3336,0,0,0,0.239836,
3774.00,0,0,0,208.851,0,0,0,0,0,0,0,97.1477,4.04729e+08,1.81899e+08,1.51296e+08,1.54152e+08,0,0,0,137215,4.14688e+06,1.79198e+06,1.73834e+06,1.4238e+06,0,0,0,1412.43,0,0,0,31.8836,0,0,0,0.214828,
3804.00,0,0,0,206.625,0,0,0,0,0,0,0,102.861,4.04729e+08,1.81899e+08,1.51296e+08,1.57983e+08,0,0,0,130438,4.14688e+06,1.79198e+06,1.73834e+06,1.4624e+06,0,0,0,1268.1,0,0,0,32.8988,0,0,0,0.225023,
3835.00,0,0,0,216.957,0,0,0,0,0,0,0,91.1935,4.04729e+08,1.81899e+08,1.51296e+08,1.60144e+08,0,0,0,69454.8,4.14688e+06,1.79198e+06,1.73834e+06,1.48629e+06,0,0,0,761.62,0,0,0,36.2543,0,0,0,0.248368,
3865.00,0,0,0,208.263,0,0,0,0,0,0,0,102.143,4.04729e+08,1.81899e+08,1.51296e+08,1.63147e+08,0,0,0,101298,4.14688e+06,1.79198e+06,1.73834e+06,1.51654e+06,0,0,0,991.728,0,0,0,38.0248,0,0,0,0.265723,
3896.00,0,0,0,230.353,0,0,0,0,0,0,0,86.6151,4.04729e+08,1.81899e+08,1.51296e+08,1.63682e+08,0,0,0,16859.5,4.14688e+06,1.79198e+06,1.73834e+06,1.52273e+06,0,0,0,194.648,0,0,0,47.2276,0,0,0,0.333024,
3927.00,0,0,0,236.903,0,0,0,0,0,0,0,87.1111,4.04729e+08,1.81899e+08,1.51296e+08,1.63842e+08,0,0,0,5042.74,4.14688e+06,1.79198e+06,1.73834e+06,1.52457e+06,0,0,0,57.8886,0,0,0,58.2542,0,0,0,0.435011,
3957.00,0,0,0,241.409,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.63842e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.52457e+06,0,0,0,0,0,0,0,0,0,0,0,0,
3988.00,0,0,0,216.141,0,0,0,0,0,0,0,91.2997,4.04729e+08,1.81899e+08,1.51296e+08,1.66098e+08,0,0,0,73463.1,4.14688e+06,1.79198e+06,1.73834e+06,1.54951e+06,0,0,0,804.636,0,0,0,43.2927,0,0,0,0.307846,
4018.00,0,0,0,192.026,0,0,0,0,0,0,0,133.95,4.04729e+08,1.81899e+08,1.51296e+08,1.71588e+08,0,0,0,192626,4.14688e+06,1.79198e+06,1.73834e+06,1.59338e+06,0,0,0,1438.04,0,0,0,41.2211,0,0,0,0.301026,
4049.00,0,0,0,216.806,0,0,0,0,0,0,0,88.7868,4.04729e+08,1.81899e+08,1.51296e+08,1.73207e+08,0,0,0,52132.4,4.14688e+06,1.79198e+06,1.73834e+06,1.61174e+06,0,0,0,587.164,0,0,0,45.4701,0,0,0,0.32045,
4080.00,0,0,0,209.031,0,0,0,0,0,0,0,97.1139,4.04729e+08,1.81899e+08,1.51296e+08,1.7578e+08,0,0,0,83674.7,4.14688e+06,1.79198e+06,1.73834e+06,1.63863e+06,0,0,0,861.614,0,0,0,44.9127,0,0,0,0.319603,
4108.00,0,0,0,225.4,0,0,0,0,0,0,0,86.3555,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,30065.4,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,348.159,0,0,0,48.9683,0,0,0,0.34736,
4139.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4169.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4200.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4230.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4261.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4292.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4322.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4353.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4383.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4414.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4445.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4473.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4504.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4534.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4565.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4595.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4626.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4657.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4687.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4718.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4748.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4779.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4810.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4839.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4870.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4900.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4931.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4961.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
4992.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5023.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5053.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5084.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5114.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5145.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5176.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5204.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5235.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5265.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5296.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5326.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5357.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5388.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5418.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5449.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5479.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5510.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5541.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5569.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5600.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5630.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5661.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5691.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5722.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5753.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5783.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5814.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5844.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5875.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5906.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5934.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5941.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5942.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5965.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
5995.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6026.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6056.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6087.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6118.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6148.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6179.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6209.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6240.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6271.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6300.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6331.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6361.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6392.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6422.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6453.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6484.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6514.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6545.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6575.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6606.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6637.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6665.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6696.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6726.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6757.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6787.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6818.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6849.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
6879.00,0,0,0,0,0,0,0,0,0,0,0,0,4.04729e+08,1.81899e+08,1.51296e+08,1.76614e+08,0,0,0,0,4.14688e+06,1.79198e+06,1.73834e+06,1.64842e+06,0,0,0,0,0,0,0,0,0,0,0,0,
