TIME,FGOR,FGPR,FGPT,FOPR,FOPT,FWCT,
4534.00,89.3667,95941.1,1.41679e+09,1073.57,1.42436e+07,0.775499,
4565.00,87.6287,74164,1.41916e+09,846.344,1.42706e+07,0.789954,
4595.00,89.1917,54193.4,1.42082e+09,607.606,1.42892e+07,0.786558,
4626.00,89.7647,46935.1,1.42231e+09,522.868,1.43059e+07,0.802239,
4657.00,90.1651,48401.3,1.42382e+09,536.808,1.43227e+07,0.804848,
4687.00,89.6295,13465.2,1.42424e+09,150.232,1.43274e+07,0.837244,
4718.00,225.699,131133,1.42805e+09,581.01,1.43454e+07,0.751101,
4748.00,95.8778,46688.5,1.42944e+09,486.959,1.43596e+07,0.780818,
4779.00,149.474,56099.6,1.43113e+09,375.314,1.43716e+07,0.770533,
4810.00,260.669,83113.6,1.43371e+09,318.847,1.43815e+07,0.748289,
4839.00,240.745,81764.7,1.43606e+09,339.632,1.43913e+07,0.750465,
4870.00,112.888,41658.5,1.43734e+09,369.026,1.44025e+07,0.770657,
4900.00,127.908,58419.7,1.43907e+09,456.734,1.44161e+07,0.758203,
4931.00,322.438,206500,1.44528e+09,640.433,1.44369e+07,0.729872,
4961.00,297.842,204829,1.45141e+09,687.713,1.44577e+07,0.740989,
4992.00,267.533,186872,1.45723e+09,698.502,1.44795e+07,0.74817,
5023.00,242.345,50086.6,1.45883e+09,206.675,1.44862e+07,0.792974,
5053.00,347.259,149593,1.46327e+09,430.783,1.4499e+07,0.751802,
5084.00,269.905,118419,1.46692e+09,438.742,1.45124e+07,0.756095,
5114.00,313.144,158021,1.47164e+09,504.627,1.45276e+07,0.747303,
5145.00,324.034,179094,1.47717e+09,552.702,1.45449e+07,0.748834,
5176.00,328.389,191752,1.48311e+09,583.917,1.45632e+07,0.75284,
5204.00,210.435,129873,1.48676e+09,617.166,1.45805e+07,0.765171,
5235.00,92.842,48870.2,1.4883e+09,526.381,1.4597e+07,0.783924,
5265.00,99.1278,65137.5,1.49026e+09,657.106,1.46168e+07,0.780013,
5296.00,194.701,150279,1.49501e+09,771.847,1.46405e+07,0.763945,
5326.00,195.253,143000,1.49929e+09,732.381,1.46628e+07,0.772665,
5357.00,282.834,206025,1.50562e+09,728.432,1.46859e+07,0.771899,
5388.00,246.241,133052,1.50976e+09,540.335,1.47028e+07,0.788361,
5418.00,241.569,230027,1.51665e+09,952.221,1.47312e+07,0.772064,
5449.00,256.285,244975,1.52426e+09,955.87,1.4761e+07,0.773863,
5479.00,192.516,78071.9,1.52664e+09,405.534,1.47735e+07,0.805492,
5510.00,123.581,112021,1.53014e+09,906.458,1.48011e+07,0.783619,
5541.00,213.835,197084,1.53623e+09,921.663,1.48302e+07,0.776902,
5569.00,257.228,212315,1.54213e+09,825.394,1.48536e+07,0.781104,
5600.00,280.727,243877,1.5498e+09,868.734,1.48806e+07,0.782614,
5630.00,259.18,239956,1.55726e+09,925.826,1.49073e+07,0.7662,
5661.00,266.376,266432,1.56562e+09,1000.21,1.4938e+07,0.751376,
5691.00,274.224,240638,1.57291e+09,877.524,1.49642e+07,0.742157,
5722.00,203.638,199289,1.57914e+09,978.643,1.49945e+07,0.768431,
5753.00,162.287,142465,1.58359e+09,877.855,1.5022e+07,0.789744,
5783.00,127.455,33771.1,1.58464e+09,264.966,1.50304e+07,0.836021,
5814.00,111.739,68507.3,1.58673e+09,613.101,1.50487e+07,0.812102,
5844.00,187.003,106932,1.58988e+09,571.82,1.50665e+07,0.807092,
5875.00,204.505,153638,1.59459e+09,751.27,1.50901e+07,0.807224,
5906.00,316.054,128604,1.59873e+09,406.906,1.51026e+07,0.792434,
5934.00,243.305,186205,1.60404e+09,765.314,1.51232e+07,0.779379,
5941.00,258.704,106234,1.60479e+09,410.641,1.51261e+07,0.775092,
5942.00,260.317,106280,1.6049e+09,408.272,1.51265e+07,0.776327,
5965.00,275.183,105190,1.60732e+09,382.255,1.51355e+07,0.790653,
5995.00,333.252,56350.2,1.60902e+09,169.092,1.51408e+07,0.799508,
