TIME,FGOR,FGPR,FGPT,FOPR,FOPT,FWCT,
2922.00,86.6292,213474,2.44718e+09,2464.23,1.00472e+07,0.000946944,
2953.00,86.4797,212933,2.45378e+09,2462.24,1.01236e+07,0.00095629,
2984.00,86.3189,212337,2.46037e+09,2459.91,1.01999e+07,0.000966878,
3012.00,86.0916,211569,2.46631e+09,2457.49,1.02687e+07,0.000977441,
3043.00,85.844,210754,2.47285e+09,2455.08,1.03449e+07,0.000990555,
3073.00,85.6591,210114,2.47916e+09,2452.91,1.04185e+07,0.00100525,
3104.00,85.5139,209553,2.48567e+09,2450.52,1.04945e+07,0.00102266,
3134.00,85.4077,209075,2.49194e+09,2447.97,1.0568e+07,0.0010418,
3165.00,85.3293,208632,2.49842e+09,2445.02,1.06438e+07,0.00106392,
3196.00,85.2615,208188,2.50488e+09,2441.76,1.07195e+07,0.00108843,
3226.00,85.194,207735,2.51112e+09,2438.38,1.07927e+07,0.0011145,
3257.00,85.1143,207237,2.51755e+09,2434.81,1.08682e+07,0.00114447,
3287.00,85.042,206757,2.52376e+09,2431.24,1.09412e+07,0.00117723,
3318.00,84.9842,206294,2.53016e+09,2427.44,1.10165e+07,0.00121474,
3341.00,84.9397,205938,2.5349e+09,2424.52,1.10723e+07,0.00124501,
3349.00,84.9237,205812,2.53654e+09,2423.5,1.10917e+07,0.00125601,
3378.00,84.8748,205372,2.5425e+09,2419.7,1.11619e+07,0.00129809,
3409.00,84.8054,204849,2.54886e+09,2415.52,1.12369e+07,0.00134696,
3439.00,84.689,204206,2.555e+09,2411.25,1.13093e+07,0.00140581,
3470.00,84.4581,203281,2.56131e+09,2406.88,1.13839e+07,0.00148899,
3500.00,84.2647,202505,2.5674e+09,2403.2,1.14561e+07,0.00157389,
3531.00,84.0903,201776,2.57366e+09,2399.51,1.15305e+07,0.00166699,
3558.00,83.961,201200,2.5791e+09,2396.34,1.15952e+07,0.00175319,
3559.00,83.9561,201177,2.5793e+09,2396.21,1.15976e+07,0.00175833,
3562.00,83.9422,201115,2.5799e+09,2395.88,1.16048e+07,0.00177365,
3592.00,83.8231,200538,2.58593e+09,2392.39,1.16766e+07,0.00192067,
3623.00,83.7044,199950,2.59213e+09,2388.77,1.17507e+07,0.00208032,
3653.00,83.606,199424,2.59812e+09,2385.28,1.18223e+07,0.002237,
3684.00,83.5129,198895,2.60429e+09,2381.6,1.18962e+07,0.00240085,
3715.00,83.4761,198491,2.61045e+09,2377.82,1.197e+07,0.00256792,
3743.00,83.5444,198368,2.61601e+09,2374.4,1.20365e+07,0.00272338,
3774.00,83.7385,198492,2.62216e+09,2370.38,1.211e+07,0.00290214,
3804.00,84.1263,199084,2.62812e+09,2366.49,1.21811e+07,0.00311391,
3835.00,85.3834,201840,2.63433e+09,2363.93,1.22544e+07,0.00336247,
3865.00,92.9417,220326,2.64067e+09,2370.59,1.23254e+07,0.00363661,
3896.00,102.13,239795,2.6479e+09,2347.94,1.23986e+07,0.00391128,
3927.00,104.649,242343,2.65541e+09,2315.76,1.24708e+07,0.00416882,
3957.00,104.046,238855,2.66262e+09,2295.66,1.25399e+07,0.00442038,
3988.00,103.062,235512,2.66996e+09,2285.16,1.26108e+07,0.00470187,
4018.00,102.781,234368,2.677e+09,2280.26,1.26793e+07,0.00500526,
4049.00,103.118,234733,2.68427e+09,2276.35,1.27499e+07,0.00532793,
4080.00,103.825,235826,2.69157e+09,2271.39,1.28204e+07,0.00566015,
4108.00,104.588,236979,2.69819e+09,2265.84,1.28839e+07,0.00599211,
4139.00,105.541,238457,2.70556e+09,2259.38,1.2954e+07,0.00636789,
4169.00,106.472,239880,2.71274e+09,2252.98,1.30217e+07,0.0067354,
4200.00,107.432,241320,2.7202e+09,2246.25,1.30914e+07,0.00713074,
4230.00,108.36,242679,2.72747e+09,2239.56,1.31587e+07,0.00756019,
4261.00,109.277,243965,2.73501e+09,2232.54,1.3228e+07,0.00801357,
4292.00,110.167,245164,2.7426e+09,2225.39,1.32971e+07,0.00847018,
4322.00,111.043,246340,2.74997e+09,2218.41,1.33637e+07,0.00893302,
4353.00,111.98,247610,2.75763e+09,2211.19,1.34324e+07,0.00945464,
4383.00,112.923,248907,2.76508e+09,2204.22,1.34986e+07,0.0100052,
4414.00,113.922,250278,2.77282e+09,2196.92,1.35668e+07,0.0105997,
4445.00,114.96,251720,2.78061e+09,2189.62,1.36348e+07,0.0112225,
4473.00,115.935,253084,2.78768e+09,2182.98,1.3696e+07,0.0118096,
4504.00,117.037,254610,2.79555e+09,2175.46,1.37635e+07,0.0124816,
4534.00,118.119,256088,2.80321e+09,2168.05,1.38286e+07,0.0131606,
4565.00,119.249,257604,2.81118e+09,2160.22,1.38957e+07,0.0138857,
4595.00,120.331,259010,2.81893e+09,2152.48,1.39604e+07,0.0146752,
4626.00,121.423,260401,2.82699e+09,2144.57,1.4027e+07,0.0155305,
4657.00,122.517,261780,2.83508e+09,2136.68,1.40933e+07,0.0163753,
4687.00,123.554,263098,2.84296e+09,2129.42,1.41573e+07,0.0171926,
4718.00,124.617,264453,2.85114e+09,2122.13,1.42232e+07,0.0180118,
4748.00,125.646,265775,2.8591e+09,2115.27,1.42867e+07,0.0188008,
4779.00,126.712,267137,2.86736e+09,2108.21,1.43521e+07,0.0196085,
4810.00,127.794,268523,2.87567e+09,2101.21,1.44174e+07,0.020407,
4839.00,128.807,269819,2.88348e+09,2094.76,1.44782e+07,0.0211479,
4870.00,129.865,271138,2.89186e+09,2087.84,1.4543e+07,0.0219335,
4900.00,130.892,272417,2.90002e+09,2081.24,1.46055e+07,0.022726,
4931.00,131.954,273759,2.90849e+09,2074.65,1.46699e+07,0.0235308,
4961.00,132.981,275063,2.91673e+09,2068.43,1.47321e+07,0.0243387,
4992.00,134.004,276306,2.92527e+09,2061.93,1.47961e+07,0.0251692,
5023.00,134.958,277391,2.93386e+09,2055.39,1.48599e+07,0.025989,
5053.00,135.854,278388,2.9422e+09,2049.17,1.49214e+07,0.0267673,
5084.00,136.801,279470,2.95085e+09,2042.9,1.49848e+07,0.0275498,
5114.00,137.735,280563,2.95925e+09,2036.97,1.5046e+07,0.0282877,
5145.00,138.705,281694,2.96797e+09,2030.89,1.51091e+07,0.0290303,
5176.00,139.664,282803,2.97672e+09,2024.88,1.51719e+07,0.029764,
5204.00,140.548,283837,2.98466e+09,2019.5,1.52285e+07,0.0304151,
5235.00,141.549,285013,2.99348e+09,2013.52,1.5291e+07,0.0311243,
5265.00,142.515,286133,3.00205e+09,2007.74,1.53513e+07,0.0317998,
5296.00,143.509,287277,3.01094e+09,2001.8,1.54135e+07,0.0324851,
5326.00,144.482,288401,3.01957e+09,1996.09,1.54734e+07,0.0331745,
5357.00,145.516,289611,3.02854e+09,1990.23,1.55352e+07,0.0338623,
5388.00,146.559,290823,3.03754e+09,1984.35,1.55968e+07,0.0345711,
5418.00,147.596,292044,3.04628e+09,1978.68,1.56562e+07,0.0352428,
5449.00,148.713,293384,3.05536e+09,1972.82,1.57174e+07,0.0359262,
5479.00,149.838,294757,3.06418e+09,1967.17,1.57765e+07,0.0365852,
5510.00,151.068,296295,3.07335e+09,1961.33,1.58374e+07,0.037264,
5541.00,152.274,297764,3.08256e+09,1955.45,1.58981e+07,0.0379391,
5569.00,153.348,299043,3.09092e+09,1950.1,1.59528e+07,0.0385487,
5600.00,154.554,300473,3.10021e+09,1944.13,1.60131e+07,0.0392242,
5630.00,155.733,301854,3.10925e+09,1938.29,1.60713e+07,0.0399097,
5661.00,156.959,303255,3.11864e+09,1932.06,1.61313e+07,0.0406312,
5691.00,158.23,304774,3.12776e+09,1926.14,1.61892e+07,0.0413465,
5722.00,159.549,306359,3.13723e+09,1920.16,1.62488e+07,0.0420972,
5753.00,160.831,307866,3.14676e+09,1914.21,1.63082e+07,0.0428405,
5783.00,162.035,309240,3.15602e+09,1908.47,1.63655e+07,0.0435504,
5814.00,163.283,310652,3.16563e+09,1902.54,1.64246e+07,0.0442853,
