 PRODUCTION/INJECTION RESULTS
   TIME   PL      QWI     PR       QOP      QWP     WC
  133.00  219.12  -25.00  200.00   16.67    0.00    0.00
  134.00  219.12  -25.00  200.00   16.67    0.00    0.00
  135.00  219.11  -25.00  200.00   16.67    0.00    0.00
  136.00  219.10  -25.00  200.00   16.67    0.00    0.00
  137.00  219.10  -25.00  200.00   16.67    0.00    0.00
  138.00  219.10  -25.00  200.00   16.66    0.00    0.00
  139.00  219.11  -25.00  200.00   16.66    0.00    0.00
  140.00  219.12  -25.00  200.00   16.66    0.00    0.00
  141.00  219.13  -25.00  200.00   16.65    0.00    0.00
  142.00  219.14  -25.00  200.00   16.65    0.00    0.00
  143.00  219.16  -25.00  200.00   16.65    0.00    0.00
  144.00  219.18  -25.00  200.00   16.65    0.00    0.00
  145.00  219.20  -25.00  200.00   16.65    0.00    0.00
  146.00  219.22  -25.00  200.00   16.65    0.00    0.00
  147.00  219.25  -25.00  200.00   16.65    0.00    0.00
  148.00  219.28  -25.00  200.00   16.65    0.00    0.00
  149.00  219.30  -25.00  200.00   16.64    0.00    0.00
  150.00  219.34  -25.00  200.00   16.64    0.00    0.00
  151.00  219.37  -25.00  200.00   16.64    0.00    0.00
  152.00  219.41  -25.00  200.00   16.64    0.00    0.00
  153.00  219.45  -25.00  200.00   16.64    0.00    0.00
  154.00  219.49  -25.00  200.00   16.63    0.00    0.00
  155.00  219.53  -25.00  200.00   16.63    0.00    0.00
  156.00  219.58  -25.00  200.00   16.63    0.00    0.00
  157.00  219.63  -25.00  200.00   16.63    0.00    0.00
  158.00  219.68  -25.00  200.00   16.63    0.00    0.00
  159.00  219.74  -25.00  200.00   16.63    0.00    0.00
  160.00  219.80  -25.00  200.00   16.62    0.00    0.00
  161.00  219.86  -25.00  200.00   16.62    0.00    0.00
  162.00  219.92  -25.00  200.00   16.62    0.00    0.00
  163.00  219.98  -25.00  200.00   16.63    0.00    0.00
  164.00  220.00  -25.00  200.00   16.65    0.00    0.00
  165.00  220.01  -25.00  200.00   16.66    0.00    0.00
  166.00  220.02  -25.00  200.00   16.67    0.00    0.00
  167.00  220.04  -25.00  200.00   16.67    0.00    0.00
  168.00  220.05  -25.00  200.00   16.67    0.00    0.00
  169.00  220.07  -25.00  200.00   16.67    0.00    0.00
  170.00  220.08  -25.00  200.00   16.67    0.00    0.00
  171.00  220.10  -25.00  200.00   16.67    0.00    0.00
  172.00  220.11  -25.00  200.00   16.67    0.00    0.00
  173.00  220.12  -25.00  200.00   16.67    0.00    0.00
  174.00  220.14  -25.00  200.00   16.67    0.00    0.00
  175.00  220.15  -25.00  200.00   16.67    0.00    0.00
  176.00  220.16  -25.00  200.00   16.67    0.00    0.00
  177.00  220.18  -25.00  200.00   16.67    0.00    0.00
  178.00  220.21  -25.00  200.00   16.66    0.00    0.00
  179.00  220.25  -25.00  200.00   16.65    0.00    0.00
  180.00  220.29  -25.00  200.00   16.65    0.00    0.00
  181.00  220.33  -25.00  200.00   16.65    0.00    0.00
  182.00  220.37  -25.00  200.00   16.65    0.00    0.00
  183.00  220.41  -25.00  200.00   16.65    0.00    0.00
  184.00  220.45  -25.00  200.00   16.65    0.00    0.00
  185.00  220.50  -25.00  200.00   16.65    0.00    0.00
  186.00  220.54  -25.00  200.00   16.65    0.00    0.00
  187.00  220.58  -25.00  200.00   16.65    0.00    0.00
  188.00  220.62  -25.00  200.00   16.65    0.00    0.00
  189.00  220.66  -25.00  200.00   16.65    0.00    0.00
  190.00  220.70  -25.00  200.00   16.65    0.00    0.00
  191.00  220.74  -25.00  200.00   16.65    0.00    0.00
  192.00  220.78  -25.00  200.00   16.65    0.00    0.00
  193.00  220.82  -25.00  200.00   16.65    0.00    0.00
  194.00  220.86  -25.00  200.00   16.65    0.00    0.00
  195.00  220.90  -25.00  200.00   16.65    0.00    0.00
  196.00  220.94  -25.00  200.00   16.65    0.00    0.00
  197.00  220.97  -25.00  200.00   16.65    0.00    0.00
  198.00  220.99  -25.00  200.00   16.66    0.00    0.00
  199.00  221.02  -25.00  200.00   16.66    0.00    0.00
  200.00  221.04  -25.00  200.00   16.66    0.00    0.00
  201.00  221.06  -25.00  200.00   16.66    0.00    0.00
  202.00  221.07  -25.00  200.00   16.66    0.00    0.00
  203.00  221.09  -25.00  200.00   16.66    0.00    0.00
  204.00  221.11  -25.00  200.00   16.66    0.00    0.00
  205.00  221.13  -25.00  200.00   16.66    0.00    0.00
  206.00  221.15  -25.00  200.00   16.66    0.00    0.00
  207.00  221.17  -25.00  200.00   16.66    0.00    0.00
  208.00  221.19  -25.00  200.00   16.66    0.00    0.00
  209.00  221.20  -25.00  200.00   16.66    0.00    0.00
  210.00  221.22  -25.00  200.00   16.66    0.00    0.00
  211.00  221.24  -25.00  200.00   16.66    0.00    0.00
  212.00  221.26  -25.00  200.00   16.66    0.00    0.00
  213.00  221.28  -25.00  200.00   16.66    0.00    0.00
  214.00  221.30  -25.00  200.00   16.66    0.00    0.00
  215.00  221.32  -25.00  200.00   16.66    0.00    0.00
  216.00  221.34  -25.00  200.00   16.66    0.00    0.00
  217.00  221.36  -25.00  200.00   16.66    0.00    0.00
  218.00  221.39  -25.00  200.00   16.66    0.00    0.00
  219.00  221.41  -25.00  200.00   16.66    0.00    0.00
  220.00  221.43  -25.00  200.00   16.66    0.00    0.00
  221.00  221.45  -25.00  200.00   16.66    0.00    0.00
  222.00  221.47  -25.00  200.00   16.66    0.00    0.00
  223.00  221.49  -25.00  200.00   16.66    0.00    0.00
  224.00  221.51  -25.00  200.00   16.66    0.00    0.00
  225.00  221.54  -25.00  200.00   16.66    0.00    0.00
  226.00  221.56  -25.00  200.00   16.66    0.00    0.00
  227.00  221.58  -25.00  200.00   16.66    0.00    0.00
  228.00  221.60  -25.00  200.00   16.65    0.00    0.00
  229.00  221.61  -25.00  200.00   16.66    0.00    0.00
  230.00  221.62  -25.00  200.00   16.67    0.00    0.00
  231.00  221.61  -25.00  200.00   16.67    0.00    0.00
  232.00  221.61  -25.00  200.00   16.67    0.00    0.00
  233.00  221.61  -25.00  200.00   16.67    0.00    0.00
  234.00  221.61  -25.00  200.00   16.67    0.00    0.00
  235.00  221.61  -25.00  200.00   16.67    0.00    0.00
  236.00  221.61  -25.00  200.00   16.67    0.00    0.00
  237.00  221.61  -25.00  200.00   16.67    0.00    0.00
  238.00  221.61  -25.00  200.00   16.67    0.00    0.00
  239.00  221.61  -25.00  200.00   16.67    0.00    0.00
  240.00  221.62  -25.00  200.00   16.66    0.00    0.00
  241.00  221.62  -25.00  200.00   16.66    0.00    0.00
  242.00  221.63  -25.00  200.00   16.66    0.00    0.00
  243.00  221.64  -25.00  200.00   16.65    0.00    0.00
  244.00  221.65  -25.00  200.00   16.65    0.00    0.00
  245.00  221.67  -25.00  200.00   16.65    0.00    0.00
  246.00  221.69  -25.00  200.00   16.64    0.00    0.00
  247.00  221.72  -25.00  200.00   16.64    0.00    0.00
  248.00  221.74  -25.00  200.00   16.64    0.00    0.00
  249.00  221.76  -25.00  200.00   16.64    0.00    0.00
  250.00  221.79  -25.00  200.00   16.64    0.00    0.00
  251.00  221.82  -25.00  200.00   16.64    0.00    0.00
  252.00  221.85  -25.00  200.00   16.63    0.00    0.00
  253.00  221.88  -25.00  200.00   16.63    0.00    0.00
  254.00  221.92  -25.00  200.00   16.63    0.00    0.00
  255.00  221.95  -25.00  200.00   16.63    0.00    0.00
  256.00  221.99  -25.00  200.00   16.63    0.00    0.00
  257.00  222.03  -25.00  200.00   16.62    0.00    0.00
  258.00  222.07  -25.00  200.00   16.62    0.00    0.00
  259.00  222.11  -25.00  200.00   16.62    0.00    0.00
  260.00  222.16  -25.00  200.00   16.62    0.00    0.00
  261.00  222.21  -25.00  200.00   16.61    0.00    0.00
  262.00  222.26  -25.00  200.00   16.61    0.00    0.00
  263.00  222.31  -25.00  200.00   16.61    0.00    0.00
  264.00  222.36  -25.00  200.00   16.61    0.00    0.00
  265.00  222.42  -25.00  200.00   16.60    0.00    0.00
  266.00  222.48  -25.00  200.00   16.60    0.00    0.00
  267.00  222.54  -25.00  200.00   16.60    0.00    0.00
  268.00  222.60  -25.00  200.00   16.59    0.00    0.00
  269.00  222.67  -25.00  200.00   16.59    0.00    0.00
  270.00  222.71  -25.00  200.00   16.62    0.00    0.00
  271.00  222.74  -25.00  200.00   16.65    0.00    0.00
  272.00  222.75  -25.00  200.00   16.66    0.00    0.00
  273.00  222.76  -25.00  200.00   16.66    0.00    0.00
  274.00  222.77  -25.00  200.00   16.67    0.00    0.00
  275.00  222.77  -25.00  200.00   16.67    0.00    0.00
  276.00  222.78  -25.00  200.00   16.67    0.00    0.00
  277.00  222.79  -25.00  200.00   16.67    0.00    0.00
  278.00  222.79  -25.00  200.00   16.67    0.00    0.00
  279.00  222.80  -25.00  200.00   16.67    0.00    0.00
  280.00  222.80  -25.00  200.00   16.67    0.00    0.00
  281.00  222.81  -25.00  200.00   16.67    0.00    0.00
  282.00  222.82  -25.00  200.00   16.67    0.00    0.00
  283.00  222.82  -25.00  200.00   16.67    0.00    0.00
  284.00  222.83  -25.00  200.00   16.67    0.00    0.00
  285.00  222.85  -25.00  200.00   16.65    0.00    0.00
  286.00  222.88  -25.00  200.00   16.64    0.00    0.00
  287.00  222.90  -25.00  200.00   16.64    0.00    0.00
  288.00  222.94  -25.00  200.00   16.64    0.00    0.00
  289.00  222.97  -25.00  200.00   16.63    0.00    0.00
  290.00  223.00  -25.00  200.00   16.63    0.00    0.00
  291.00  223.04  -25.00  200.00   16.63    0.00    0.00
  292.00  223.07  -25.00  200.00   16.63    0.00    0.00
  293.00  223.10  -25.00  200.00   16.63    0.00    0.00
  294.00  223.14  -25.00  200.00   16.63    0.00    0.00
  295.00  223.17  -25.00  200.00   16.63    0.00    0.00
  296.00  223.21  -25.00  200.00   16.63    0.00    0.00
  297.00  223.24  -25.00  200.00   16.63    0.00    0.00
  298.00  223.28  -25.00  200.00   16.63    0.00    0.00
  299.00  223.32  -25.00  200.00   16.63    0.00    0.00
  300.00  223.36  -25.00  200.00   16.63    0.00    0.00
  301.00  223.39  -25.00  200.00   16.63    0.00    0.00
  302.00  223.43  -25.00  200.00   16.63    0.00    0.00
  303.00  223.47  -25.00  200.00   16.63    0.00    0.00
  304.00  223.51  -25.00  200.00   16.63    0.00    0.00
  305.00  223.55  -25.00  200.00   16.63    0.00    0.00
  306.00  223.57  -25.00  200.00   16.64    0.00    0.00
  307.00  223.60  -25.00  200.00   16.65    0.00    0.00
  308.00  223.62  -25.00  200.00   16.65    0.00    0.00
  309.00  223.64  -25.00  200.00   16.65    0.00    0.00
  310.00  223.66  -25.00  200.00   16.65    0.00    0.00
  311.00  223.68  -25.00  200.00   16.65    0.00    0.00
  312.00  223.70  -25.00  200.00   16.65    0.00    0.00
  313.00  223.72  -25.00  200.00   16.65    0.00    0.00
  314.00  223.74  -25.00  200.00   16.65    0.00    0.00
  315.00  223.76  -25.00  200.00   16.65    0.00    0.00
  316.00  223.78  -25.00  200.00   16.65    0.00    0.00
  317.00  223.79  -25.00  200.00   16.65    0.00    0.00
  318.00  223.81  -25.00  200.00   16.65    0.00    0.00
  319.00  223.83  -25.00  200.00   16.65    0.00    0.00
  320.00  223.85  -25.00  200.00   16.65    0.00    0.00
  321.00  223.87  -25.00  200.00   16.65    0.00    0.00
  322.00  223.89  -25.00  200.00   16.65    0.00    0.00
  323.00  223.91  -25.00  200.00   16.65    0.00    0.00
  324.00  223.93  -25.00  200.00   16.65    0.00    0.00
  325.00  223.96  -25.00  200.00   16.65    0.00    0.00
  326.00  223.98  -25.00  200.00   16.65    0.00    0.00
  327.00  224.00  -25.00  200.00   16.65    0.00    0.00
  328.00  224.02  -25.00  200.00   16.65    0.00    0.00
  329.00  224.04  -25.00  200.00   16.65    0.00    0.00
  330.00  224.06  -25.00  200.00   16.64    0.00    0.00
  331.00  224.09  -25.00  200.00   16.64    0.00    0.00
  332.00  224.11  -25.00  200.00   16.64    0.00    0.00
  333.00  224.13  -25.00  200.00   16.64    0.00    0.00
  334.00  224.15  -25.00  200.00   16.64    0.00    0.00
  335.00  224.17  -25.00  200.00   16.64    0.00    0.00
  336.00  224.20  -25.00  200.00   16.64    0.00    0.00
  337.00  224.22  -25.00  200.00   16.64    0.00    0.00
  338.00  224.25  -25.00  200.00   16.63    0.00    0.00
  339.00  224.28  -25.00  200.00   16.63    0.00    0.00
  340.00  224.30  -25.00  200.00   16.63    0.00    0.00
  341.00  224.32  -25.00  200.00   16.65    0.00    0.00
  342.00  224.32  -25.00  200.00   16.66    0.00    0.00
  343.00  224.33  -25.00  200.00   16.66    0.00    0.00
  344.00  224.33  -25.00  200.00   16.66    0.00    0.00
  345.00  224.33  -25.00  200.00   16.66    0.00    0.00
  346.00  224.34  -25.00  200.00   16.66    0.00    0.00
  347.00  224.34  -25.00  200.00   16.66    0.00    0.00
  348.00  224.34  -25.00  200.00   16.66    0.00    0.00
  349.00  224.35  -25.00  200.00   16.66    0.00    0.00
  350.00  224.36  -25.00  200.00   16.65    0.00    0.00
  351.00  224.37  -25.00  200.00   16.64    0.00    0.00
  352.00  224.38  -25.00  200.00   16.64    0.00    0.00
  353.00  224.40  -25.00  200.00   16.63    0.00    0.00
  354.00  224.42  -25.00  200.00   16.63    0.00    0.00
  355.00  224.44  -25.00  200.00   16.63    0.00    0.00
  356.00  224.46  -25.00  200.00   16.63    0.00    0.00
  357.00  224.49  -25.00  200.00   16.62    0.00    0.00
  358.00  224.52  -25.00  200.00   16.62    0.01    0.00
  359.00  224.54  -25.00  200.00   16.62    0.01    0.00
  360.00  224.57  -25.00  200.00   16.62    0.01    0.00
  361.00  224.60  -25.00  200.00   16.61    0.01    0.00
  362.00  224.63  -25.00  200.00   16.61    0.01    0.00
  363.00  224.67  -25.00  200.00   16.61    0.01    0.00
  364.00  224.70  -25.00  200.00   16.61    0.01    0.00
  365.00  224.74  -25.00  200.00   16.60    0.01    0.00
  366.00  224.78  -25.00  200.00   16.60    0.01    0.00
  367.00  224.82  -25.00  200.00   16.60    0.01    0.00
  368.00  224.87  -25.00  200.00   16.59    0.01    0.00
  369.00  224.91  -25.00  200.00   16.59    0.01    0.00
  370.00  224.96  -25.00  200.00   16.59    0.01    0.00
  371.00  225.01  -25.00  200.00   16.58    0.01    0.00
  372.00  225.06  -25.00  200.00   16.58    0.01    0.00
  373.00  225.12  -25.00  200.00   16.58    0.01    0.00
  374.00  225.17  -25.00  200.00   16.57    0.01    0.00
  375.00  225.23  -25.00  200.00   16.57    0.01    0.00
  376.00  225.29  -25.00  200.00   16.56    0.01    0.00
  377.00  225.35  -25.00  200.00   16.56    0.01    0.00
  378.00  225.41  -25.00  200.00   16.57    0.01    0.00
  379.00  225.45  -25.00  200.00   16.61    0.01    0.00
  380.00  225.48  -25.00  200.00   16.63    0.01    0.00
  381.00  225.49  -25.00  200.00   16.64    0.01    0.00
  382.00  225.50  -25.00  200.00   16.65    0.02    0.00
  383.00  225.51  -25.00  200.00   16.65    0.02    0.00
  384.00  225.52  -25.00  200.00   16.65    0.02    0.00
  385.00  225.53  -25.00  200.00   16.65    0.02    0.00
  386.00  225.53  -25.00  200.00   16.65    0.02    0.00
  387.00  225.54  -25.00  200.00   16.65    0.02    0.00
  388.00  225.54  -25.00  200.00   16.65    0.02    0.00
  389.00  225.55  -25.00  200.00   16.65    0.02    0.00
  390.00  225.55  -25.00  200.00   16.65    0.03    0.00
  391.00  225.56  -25.00  200.00   16.65    0.03    0.00
  392.00  225.57  -25.00  200.00   16.64    0.03    0.00
  393.00  225.57  -25.00  200.00   16.64    0.03    0.00
  394.00  225.59  -25.00  200.00   16.63    0.03    0.00
  395.00  225.61  -25.00  200.00   16.61    0.03    0.00
  396.00  225.63  -25.00  200.00   16.61    0.04    0.00
  397.00  225.66  -25.00  200.00   16.60    0.04    0.00
  398.00  225.69  -25.00  200.00   16.60    0.04    0.00
  399.00  225.72  -25.00  200.00   16.59    0.04    0.00
  400.00  225.75  -25.00  200.00   16.59    0.04    0.00
