 TIME AND WATER SATURATIONS
   TIME   SW( 1)  SW( 2)  SW( 3)  SW( 4)  SW( 5)  SW( 6)  SW( 7)  SW( 8)  SW( 9)  SW(10)  SW(11)  SW(12)  SW(13)  SW(14)  SW(15)  SW(16)  SW(17)  SW(18)  SW(19)  SW(20)  
  347.50  0.7995  0.7969  0.7903  0.7795  0.7668  0.7558  0.7487  0.7413  0.7303  0.7160  0.6992  0.6667  0.5289  0.2208  0.2000  0.1999  0.2000  0.2000  0.2000  0.2000
  350.00  0.7996  0.7970  0.7906  0.7799  0.7674  0.7563  0.7490  0.7420  0.7312  0.7172  0.7007  0.6715  0.5543  0.2340  0.2001  0.1999  0.2000  0.2000  0.2000  0.2000
  352.50  0.7996  0.7971  0.7908  0.7804  0.7679  0.7567  0.7494  0.7426  0.7321  0.7184  0.7022  0.6758  0.5751  0.2525  0.2002  0.1999  0.2000  0.2000  0.2000  0.2000
  355.00  0.7996  0.7972  0.7911  0.7808  0.7684  0.7572  0.7497  0.7431  0.7330  0.7196  0.7036  0.6795  0.5917  0.2757  0.2004  0.1999  0.2000  0.2000  0.2000  0.2000
  357.50  0.7996  0.7973  0.7913  0.7812  0.7689  0.7577  0.7500  0.7437  0.7339  0.7208  0.7050  0.6828  0.6054  0.3022  0.2007  0.1999  0.2000  0.2000  0.2000  0.2000
  360.00  0.7996  0.7974  0.7916  0.7816  0.7695  0.7582  0.7503  0.7442  0.7347  0.7219  0.7064  0.6857  0.6173  0.3308  0.2012  0.2000  0.2000  0.2000  0.2000  0.2000
  362.50  0.7997  0.7975  0.7918  0.7821  0.7700  0.7586  0.7507  0.7447  0.7355  0.7230  0.7078  0.6883  0.6280  0.3608  0.2021  0.2000  0.2000  0.2000  0.2000  0.2000
  365.00  0.7997  0.7976  0.7921  0.7825  0.7705  0.7591  0.7510  0.7452  0.7363  0.7241  0.7091  0.6907  0.6374  0.3918  0.2035  0.2000  0.2000  0.2000  0.2000  0.2000
  367.50  0.7997  0.7977  0.7923  0.7829  0.7710  0.7596  0.7513  0.7456  0.7371  0.7251  0.7104  0.6928  0.6457  0.4236  0.2056  0.2000  0.2000  0.2000  0.2000  0.2000
  370.00  0.7997  0.7978  0.7925  0.7833  0.7715  0.7601  0.7517  0.7461  0.7378  0.7262  0.7117  0.6947  0.6530  0.4558  0.2085  0.2000  0.2000  0.2000  0.2000  0.2000
  372.50  0.7997  0.7979  0.7928  0.7836  0.7720  0.7606  0.7520  0.7465  0.7385  0.7272  0.7130  0.6965  0.6593  0.4880  0.2127  0.2000  0.2000  0.2000  0.2000  0.2000
  375.00  0.7997  0.7980  0.7930  0.7840  0.7725  0.7610  0.7524  0.7468  0.7392  0.7281  0.7142  0.6981  0.6649  0.5195  0.2186  0.2000  0.2000  0.2000  0.2000  0.2000
  377.50  0.7997  0.7980  0.7932  0.7844  0.7729  0.7615  0.7527  0.7472  0.7398  0.7291  0.7155  0.6996  0.6698  0.5467  0.2297  0.2001  0.2000  0.2000  0.2000  0.2000
  380.00  0.7998  0.7981  0.7934  0.7848  0.7734  0.7620  0.7531  0.7475  0.7404  0.7300  0.7166  0.7011  0.6742  0.5689  0.2465  0.2002  0.2000  0.2000  0.2000  0.2000
  382.50  0.7998  0.7982  0.7936  0.7851  0.7739  0.7625  0.7535  0.7479  0.7410  0.7309  0.7178  0.7024  0.6781  0.5867  0.2683  0.2004  0.2000  0.2000  0.2000  0.2000
  385.00  0.7998  0.7982  0.7938  0.7855  0.7744  0.7630  0.7539  0.7482  0.7416  0.7317  0.7189  0.7038  0.6815  0.6012  0.2939  0.2006  0.2000  0.2000  0.2000  0.2000
  387.50  0.7998  0.7983  0.7940  0.7858  0.7748  0.7634  0.7542  0.7485  0.7422  0.7326  0.7200  0.7051  0.6845  0.6134  0.3220  0.2011  0.2000  0.2000  0.2000  0.2000
  390.00  0.7998  0.7984  0.7941  0.7862  0.7753  0.7639  0.7546  0.7488  0.7427  0.7334  0.7211  0.7065  0.6871  0.6244  0.3515  0.2018  0.2000  0.2000  0.2000  0.2000
  392.50  0.7998  0.7984  0.7943  0.7865  0.7757  0.7644  0.7550  0.7491  0.7432  0.7342  0.7222  0.7078  0.6895  0.6343  0.3822  0.2030  0.2000  0.2000  0.2000  0.2000
  395.00  0.7998  0.7985  0.7945  0.7868  0.7762  0.7649  0.7554  0.7494  0.7437  0.7350  0.7232  0.7090  0.6917  0.6430  0.4136  0.2048  0.2000  0.2000  0.2000  0.2000
  397.50  0.7998  0.7985  0.7947  0.7871  0.7766  0.7654  0.7558  0.7497  0.7442  0.7357  0.7242  0.7103  0.6937  0.6505  0.4457  0.2075  0.2000  0.2000  0.2000  0.2000
  400.00  0.7998  0.7986  0.7948  0.7875  0.7771  0.7658  0.7562  0.7499  0.7447  0.7364  0.7252  0.7115  0.6955  0.6571  0.4779  0.2112  0.2000  0.2000  0.2000  0.2000
